I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,I007I,SanKirive
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,double_jump_active,dodge_active,jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,dodge_active,double_jump_active,jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,87.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.175942420959473,0.034110601991415024,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,45.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.2103271484375,0.03438510000705719,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,3.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.244869232177734,0.03454289957880974,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,2.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.279061317443848,0.03419199958443642,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,2.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.313547134399414,0.034486401826143265,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,2.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.347999572753906,0.03445249795913696,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,2.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.382410049438477,0.03440989926457405,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,2.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.416604042053223,0.03419380262494087,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,2.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.451240539550781,0.03463679924607277,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,38.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.48551082611084,0.03427020087838173,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,83.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.51972484588623,0.03421419858932495,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,88.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.554119110107422,0.03439490124583244,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,95.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.588217735290527,0.03409869968891144,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,102.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.622662544250488,0.03444549813866615,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.656831741333008,0.03416980057954788,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.691266059875488,0.03443549945950508,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.725537300109863,0.03427189961075783,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.760459899902344,0.03492330014705658,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.794669151306152,0.03420960158109665,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,126.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.828937530517578,0.03426859900355339,300,,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,81.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.871796607971191,0.04285870119929314,300,3.0,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,19.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.915804862976074,0.0440078005194664,300,3.0,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,0.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.955741882324219,0.039937298744916916,300,3.0,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,0.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.994654655456543,0.03891339898109436,300,3.0,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,0.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.034353256225586,0.03969920054078102,300,3.0,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,0.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.071694374084473,0.037341002374887466,300,3.0,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,77.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.107433319091797,0.0357384979724884,300,3.0,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.14305305480957,0.03561989963054657,300,3.0,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.178862571716309,0.03580860048532486,300,3.0,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.212388038635254,0.03352469950914383,300,3.0,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.247941970825195,0.0355537012219429,300,3.0,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.283712387084961,0.03577039763331413,300,3.0,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.318962097167969,0.03525010123848915,300,3.0,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.354924201965332,0.03596260026097298,300,3.0,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.392688751220703,0.037764400243759155,300,3.0,,,,
-256.0,-3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.0,0.0,255.0,113.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,85.0,False,False,False,False,256.0,3840.0,17.049999237060547,0.0,0.0,3.1999999284744263,-0.29999999329447746,0.0,0.0,,,,0.016807872707948066,-1.5708173559379828,-1.7641415603240138e-07,85.0,False,False,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.428297996520996,0.035609301179647446,300,3.0,,,,
