night.,night.,night.,night.,night.,night.,night.,night.,night.,night.,night.,night.,night.,night.,night.,night.,night.,night.,night.,night.,Happiest guy :),Happiest guy :),Happiest guy :),Happiest guy :),Happiest guy :),Happiest guy :),Happiest guy :),Happiest guy :),Happiest guy :),Happiest guy :),Happiest guy :),Happiest guy :),Happiest guy :),Happiest guy :),Happiest guy :),Happiest guy :),Happiest guy :),Happiest guy :),Happiest guy :),Happiest guy :),ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,night.,Happiest guy :)
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,dodge_active,boost,boost_active,double_jump_active,jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,dodge_active,double_jump_active,jump_active,boost,boost_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.1186747550964355,0.03399939835071564,300,,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.1521148681640625,0.033439699560403824,300,,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.189055442810059,0.036940399557352066,300,,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.2253031730651855,0.0362481027841568,300,,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.260931491851807,0.03562849760055542,300,,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.295901775360107,0.034970302134752274,300,,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.330309867858887,0.03440849855542183,300,,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.3641557693481445,0.0338452011346817,300,,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.401124000549316,0.03696809709072113,300,,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.437402725219727,0.03627840057015419,300,,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.472955226898193,0.03555230051279068,300,,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.507879257202148,0.034924302250146866,300,,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.542137622833252,0.034258097410202026,300,,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.575839519500732,0.03370150178670883,300,,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.612231731414795,0.03639179840683937,300,,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.647879123687744,0.035647399723529816,300,,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.682844161987305,0.03496580198407173,300,,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.726650714874268,0.043806299567222595,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.762059211730957,0.03540809825062752,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.796541690826416,0.03448230028152466,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.8304972648620605,0.03395470231771469,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.863948345184326,0.033451396971940994,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.897500038146973,0.03355180099606514,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.933191299438477,0.03569260239601135,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.9682464599609375,0.03505539894104004,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.0026726722717285,0.03442620113492012,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.036869049072266,0.03419549763202667,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.070558071136475,0.03368910029530525,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.104273796081543,0.03371569886803627,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.140147686004639,0.0358751006424427,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.175116062164307,0.034967899322509766,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.209550857543945,0.03443480283021927,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.244654178619385,0.03510269895195961,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.279111862182617,0.03445810079574585,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.314629077911377,0.03551739826798439,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.350372314453125,0.035743601620197296,300,3.0,,,,
0.0,-4608.0,18.649999618530273,0.0,0.0,2.199999988079071,0.5000000074505806,0.0,0.0,128.0,,,0.006019601132688354,1.5707900099302323,-1.9028357249885527e-08,False,85.0,False,False,False,0.0,4608.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,False,False,False,85.0,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.385509014129639,0.03513669967651367,300,3.0,,,,
