I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,I007I,weloveLilEnnsy
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,double_jump_active,jump_active,dodge_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,jump_active,dodge_active,double_jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
2772.72998046875,3480.830078125,17.0,7097.8997802734375,17377.60009765625,3.8999998569488525,-0.19999999552965164,-0.5000000074505806,-88.69999885559082,247.0,128.0,,0.009592677352008064,1.172140353705219,9.368232253485137e-05,33.0,False,False,2,2,3423.47998046875,-2500.02001953125,97.12999725341797,1455.5999755859375,17410.2001953125,-132.5,-2419.4000244140625,4921.099853515625,-422.7000045776367,216.0,128.0,,0.3087577474110393,2.0461895068214133,1.6531055973643756,237.0,False,10,9,False,3387.02001953125,3695.909912109375,93.1500015258789,7434.1998291015625,16866.099853515625,0.0,-5401.400146484375,2611.400146484375,-68.80000114440918,1.0,1.3482308419166569,-1.8347706094858338,-0.9631320500356637,45.09703826904297,0.040942102670669556,282,,True,1.0,,
2834.449951171875,3624.489990234375,17.0,7674.7998046875,17113.800048828125,3.8999998569488525,-0.3999999910593033,-0.9000000357627869,-610.6999969482422,248.0,128.0,,0.009593620320013143,1.1381264798166846,-3.0570471297523625e-05,33.0,False,False,2,2,3423.47998046875,-2500.02001953125,97.12999725341797,1455.5999755859375,17410.2001953125,-132.5,-2419.4000244140625,4921.099853515625,-422.7000045776367,216.0,128.0,,0.3087577474110393,2.0461895068214133,1.6531055973643756,237.0,False,10,9,False,3405.56005859375,3737.969970703125,93.1500015258789,7406.300048828125,16800.699462890625,0.0,-5404.69970703125,2604.5001220703125,-66.99999809265137,1.0,1.1984985188477253,-1.9094914806672925,-1.0392804426006603,45.13750076293945,0.04046089947223663,282,,True,1.0,,
2834.449951171875,3624.489990234375,17.0,7674.7998046875,17113.800048828125,3.8999998569488525,-0.3999999910593033,-0.9000000357627869,-610.6999969482422,248.0,128.0,,0.009593620320013143,1.1381264798166846,-3.0570471297523625e-05,33.0,False,False,2,2,3436.72998046875,-2340.260009765625,95.72000122070312,1434.7000122070312,17443.499755859375,-157.2000026702881,-2416.7999267578125,4922.300109863281,-423.3000183105469,211.0,128.0,,0.24390426784351615,2.19146291153682,2.356881861843144,237.0,False,10,9,False,3436.300048828125,3807.699951171875,93.1500015258789,7359.7998046875,16691.99951171875,0.0,-5410.0,2593.599853515625,-64.00000095367432,1.0,0.9472426184464489,-1.9529567655553621,-1.085237037420002,45.17750549316406,0.0400066003203392,282,,True,1.0,,
2887.050048828125,3737.889892578125,17.0,8047.2998046875,16933.800048828125,3.8999998569488525,0.29999999329447746,1.0000000149011612,-211.5999984741211,247.0,128.0,,0.009585989968381711,1.1122070489349907,1.896454663405569e-05,33.0,False,False,2,2,3436.72998046875,-2340.260009765625,95.72000122070312,1434.7000122070312,17443.499755859375,-157.2000026702881,-2416.7999267578125,4922.300109863281,-423.3000183105469,211.0,128.0,,0.24390426784351615,2.19146291153682,2.356881861843144,237.0,False,10,9,False,3472.93994140625,3890.780029296875,93.1500015258789,7304.000244140625,16561.800537109375,0.0,-5415.9002685546875,2581.300048828125,-60.39999961853027,1.0,0.6450829927000579,-1.972825336347986,-1.1083337166335785,45.21833419799805,0.04082990065217018,282,,True,1.0,,
2887.050048828125,3737.889892578125,17.0,8047.2998046875,16933.800048828125,3.8999998569488525,0.29999999329447746,1.0000000149011612,-211.5999984741211,247.0,128.0,,0.009585989968381711,1.1122070489349907,1.896454663405569e-05,33.0,False,False,2,2,3448.580078125,-2194.77001953125,94.41999816894531,1412.5999450683594,17471.099853515625,-156.19999885559082,-2416.7999267578125,4922.300109863281,-423.3000183105469,207.0,128.0,,0.11903192123032419,2.2570235811440345,2.972251226928144,237.0,False,10,9,False,3509.300048828125,3973.2099609375,93.1500015258789,7248.2000732421875,16431.600341796875,0.0,-5421.400146484375,2569.89990234375,-57.199997901916504,1.0,0.3426955006463042,-1.9818999288990964,-1.120972588224277,45.26139450073242,0.04305879771709442,282,,True,1.0,,
2955.639892578125,3878.22998046875,17.0,8344.600219726562,16784.89990234375,3.8999998569488525,0.0,0.0,-52.199997901916504,255.0,128.0,,0.009596579870113234,1.1034785237581377,2.1661203133669097e-05,29.44024077282157,True,False,2,2,3448.580078125,-2194.77001953125,94.41999816894531,1412.5999450683594,17471.099853515625,-156.19999885559082,-2416.7999267578125,4922.300109863281,-423.3000183105469,207.0,128.0,,0.11903192123032419,2.2570235811440345,2.972251226928144,237.0,False,10,9,False,3545.3701171875,4054.97998046875,93.1500015258789,7192.39990234375,16301.99951171875,0.0,-5426.500244140625,2559.199981689453,-54.20000076293945,1.0,0.04023213347054976,-1.986398798236806,-1.1296091498957865,45.30277633666992,0.04138220101594925,282,,True,1.0,,
2955.639892578125,3878.22998046875,17.0,8344.600219726562,16784.89990234375,3.8999998569488525,0.0,0.0,-52.199997901916504,255.0,63.0,,0.009596579870113234,1.1034785237581377,2.1661203133669097e-05,249.8704258165052,True,False,2,2,3460.260009765625,-2049.080078125,93.12000274658203,1395.5999755859375,17490.999755859375,-154.79999542236328,-2416.7999267578125,4922.300109863281,-423.3000183105469,171.0,128.0,,-0.02024164330935846,2.23852406477861,-2.708358185049229,237.0,False,10,9,False,3569.27001953125,4109.14013671875,93.1500015258789,7155.2001953125,16215.6005859375,0.0,-5429.69970703125,2552.5,-52.199997901916504,1.0,-0.16142846521155538,-1.9879068321815216,-1.1343571311429272,45.35078430175781,0.04800629988312721,282,,True,1.0,,
3025.75,4017.800048828125,17.0,8450.499877929688,16730.699462890625,3.8999998569488525,0.0,0.0,-13.999999761581421,255.0,0.0,,0.009596598711136769,1.1012114395836694,1.078257763451226e-05,246.25328173688663,True,False,2,2,3460.260009765625,-2049.080078125,93.12000274658203,1395.5999755859375,17490.999755859375,-154.79999542236328,-2416.7999267578125,4922.300109863281,-423.3000183105469,171.0,128.0,,-0.02024164330935846,2.23852406477861,-2.708358185049229,237.0,False,10,9,False,3602.219970703125,4185.009765625,104.27999877929688,5772.8997802734375,13820.799560546875,4702.900085449219,-5462.39990234375,2469.7000122070312,-247.99999237060547,1.0,-0.5046066805409422,-1.9936048323602698,-1.1384913155995018,45.3928337097168,0.04204929992556572,282,,True,1.0,300.0,
3025.75,4017.800048828125,17.0,8450.499877929688,16730.699462890625,3.8999998569488525,0.0,0.0,-13.999999761581421,255.0,0.0,,0.009596598711136769,1.1012114395836694,1.078257763451226e-05,242.6034925778707,True,False,2,2,3471.85009765625,-1903.260009765625,91.81999969482422,1385.0,17504.200439453125,-154.0999984741211,-2309.2999267578125,4983.299865722656,-287.2999954223633,167.0,0.0,,-0.1321218947872966,2.1505469470060974,-2.0984910338782097,237.0,False,10,9,False,3616.909912109375,4224.64990234375,127.30999755859375,3603.9999389648438,10729.3994140625,7893.699951171875,-5415.4998779296875,2493.9999389648438,-672.0999908447266,1.0,-0.7418248736343844,-2.014644962027771,-1.1376002000194825,45.43526077270508,0.04242879897356033,281,,True,1.0,,
3104.85009765625,4172.43994140625,17.0,9015.30029296875,17070.0,1.7000000178813934,-1.4000000059604645,-2.8999999165534973,-735.8999633789062,255.0,32.0,,0.009598225919352898,1.0840243835848649,-9.573844041445436e-05,239.71384081276514,True,False,2,2,3471.85009765625,-1903.260009765625,91.81999969482422,1385.0,17504.200439453125,-154.0999984741211,-2309.2999267578125,4983.299865722656,-287.2999954223633,167.0,0.0,,-0.1321218947872966,2.1505469470060974,-2.0984910338782097,237.0,False,10,9,False,3627.320068359375,4263.10986328125,163.5399932861328,1805.2000427246094,8307.19970703125,9107.7001953125,-5304.4000244140625,2599.5001220703125,-1051.2999725341797,1.0,-1.0136138700345023,-2.063107895720528,-1.128950967738493,45.46885299682617,0.03359220176935196,281,,True,1.0,,
3104.85009765625,4172.43994140625,17.0,9015.30029296875,17070.0,1.7000000178813934,-1.4000000059604645,-2.8999999165534973,-735.8999633789062,255.0,66.0,,0.009598225919352898,1.0840243835848649,-9.573844041445436e-05,236.69794416683976,True,False,2,2,3484.5,-1742.719970703125,90.3499984741211,1373.9999389648438,17522.19970703125,-207.29999542236328,-2121.999969482422,4835.4998779296875,-293.1999969482422,178.0,0.0,,-0.18596398100551287,2.005829154223567,-1.4293502483404563,237.0,False,10,10,False,3628.39990234375,4284.18994140625,195.0,-166.70000076293945,5663.0999755859375,9510.800170898438,-5132.5,2743.3999633789062,-1459.7000122070312,1.0,-1.2321987100044411,-2.13438344800356,-1.1069815016410456,45.50391387939453,0.03505979850888252,281,,True,1.0,,
3187.0400390625,4314.68994140625,17.0,10703.800048828125,16950.30029296875,1.7000000178813934,0.19999999552965164,0.5000000074505806,-1658.6000061035156,255.0,63.0,,0.009587092101611539,0.9709952351679049,-0.00019349650545456024,233.21281732538694,True,False,2,2,3484.5,-1742.719970703125,90.3499984741211,1373.9999389648438,17522.19970703125,-207.29999542236328,-2121.999969482422,4835.4998779296875,-293.1999969482422,178.0,0.0,,-0.18596398100551287,2.005829154223567,-1.4293502483404563,237.0,False,10,10,False,3626.260009765625,4300.9501953125,226.22000122070312,-1110.6999969482422,4394.800109863281,9277.5,-5006.600036621094,2858.800048828125,-1661.3999938964844,1.0,-1.434656147241332,-2.3135925796944945,-0.9801486028714329,45.544429779052734,0.04051459953188896,281,,True,1.0,,
3187.0400390625,4314.68994140625,17.0,10703.800048828125,16950.30029296875,1.7000000178813934,0.19999999552965164,0.5000000074505806,-1658.6000061035156,255.0,67.0,,0.009587092101611539,0.9709952351679049,-0.00019349650545456024,229.39159559434458,True,False,2,2,3493.6201171875,-1625.8399658203125,87.3499984741211,1366.0000610351562,17540.0,-636.5000152587891,-1221.1000061035156,3669.8001098632812,-425.29998779296875,189.0,128.0,,-0.19933979181940778,1.9225206890625952,-1.127243718277926,237.0,False,10,10,False,3619.179931640625,4310.93994140625,255.52000427246094,-2463.2000732421875,2526.3999938964844,8590.30029296875,-4767.699890136719,3065.4000854492188,-1967.4000549316406,1.0,-1.4921923194858935,1.3574997472892727,1.5662306826934453,45.58885192871094,0.04442170262336731,281,,True,1.0,,
3187.0400390625,4314.68994140625,17.0,10703.800048828125,16950.30029296875,1.7000000178813934,0.19999999552965164,0.5000000074505806,-1658.6000061035156,255.0,0.0,,0.009587092101611539,0.9709952351679049,-0.00019349650545456024,226.03633541701942,True,False,2,2,3493.6201171875,-1625.8399658203125,87.3499984741211,1366.0000610351562,17540.0,-636.5000152587891,-1221.1000061035156,3669.8001098632812,-425.29998779296875,189.0,128.0,,-0.19933979181940778,1.9225206890625952,-1.127243718277926,237.0,False,10,10,False,3610.97998046875,4319.35009765625,283.67999267578125,-2460.399932861328,2523.6000061035156,8364.7998046875,-4767.699890136719,3065.4000854492188,-1967.4000549316406,1.0,-1.3062218836142765,1.0625623962146358,1.7977756180500786,45.62785720825195,0.03900489956140518,281,,True,1.0,,
3286.610107421875,4451.85986328125,20.1299991607666,12811.8994140625,15750.799560546875,1812.2999572753906,4045.10009765625,-3465.2999877929688,-1370.5000305175781,255.0,0.0,,-0.09921632636195807,0.8287394667427855,0.0025584213996702175,222.69563864123435,True,False,2,2,3502.699951171875,-1508.8399658203125,81.5,1359.1000366210938,17559.7998046875,-1065.2999877929688,-862.7999877929688,2683.3999633789062,-442.40001678466797,192.0,128.0,,-0.19950803652560112,1.8493419332771281,-0.9061761030779085,237.0,False,10,10,False,3598.679931640625,4331.9501953125,324.5199890136719,-2456.199951171875,2519.4000244140625,8027.0001220703125,-4767.699890136719,3065.4000854492188,-1967.4000549316406,1.0,-1.022939751125062,0.9567051828889971,1.805138797953287,45.66669464111328,0.03883560001850128,281,,True,1.0,,
3385.1298828125,4558.5,81.44999694824219,9898.800048828125,9579.099731445312,11840.6005859375,4257.60009765625,-3462.0999145507812,368.80001068115234,255.0,0.0,,-0.785711774748217,0.7492380752989131,0.0373081701869353,218.64261508757068,True,False,2,2,3514.0,-1362.3800048828125,70.16999816894531,1351.6000366210938,17587.60009765625,-1600.8000183105469,-380.8000183105469,1899.9000549316406,-652.6000213623047,199.0,16.0,,-0.19133409125144352,1.7703777588575096,-0.7116258828042612,237.0,False,10,10,False,3582.330078125,4348.75,376.3500061035156,-2450.5999755859375,2513.800048828125,7577.5,-4767.699890136719,3065.4000854492188,-1967.4000549316406,1.0,-0.6467666551419111,0.861904328307093,1.7548381110535383,45.71381378173828,0.04711639881134033,281,,True,1.0,,
3385.1298828125,4558.5,81.44999694824219,9898.800048828125,9579.099731445312,11840.6005859375,4257.60009765625,-3462.0999145507812,368.80001068115234,255.0,0.0,,-0.785711774748217,0.7492380752989131,0.0373081701869353,215.60123873782413,True,False,2,2,3514.0,-1362.3800048828125,70.16999816894531,1351.6000366210938,17587.60009765625,-1600.8000183105469,-380.8000183105469,1899.9000549316406,-652.6000213623047,199.0,16.0,,-0.19133409125144352,1.7703777588575096,-0.7116258828042612,237.0,False,10,10,False,3572.1298828125,4359.2001953125,407.2200012207031,-2447.100067138672,2510.2999877929688,7297.0001220703125,-4767.699890136719,3065.4000854492188,-1967.4000549316406,1.0,-0.41389751372125433,0.8026816680687194,1.7094118369440943,45.749168395996094,0.03535600006580353,281,,True,1.0,,
3385.1298828125,4558.5,81.44999694824219,9898.800048828125,9579.099731445312,11840.6005859375,4257.60009765625,-3462.0999145507812,368.80001068115234,255.0,0.0,True,-0.785711774748217,0.7492380752989131,0.0373081701869353,215.0,False,False,2,2,3514.0,-1362.3800048828125,70.16999816894531,1351.6000366210938,17587.60009765625,-1600.8000183105469,-380.8000183105469,1899.9000549316406,-652.6000213623047,199.0,16.0,,-0.19133409125144352,1.7703777588575096,-0.7116258828042612,237.0,False,10,10,False,3563.969970703125,4367.56005859375,431.07000732421875,-2444.2999267578125,2507.5,7072.8997802734375,-4767.699890136719,3065.4000854492188,-1967.4000549316406,1.0,-0.22961609875631403,0.7508485179343577,1.6655089771510412,45.788021087646484,0.038853999227285385,281,,True,1.0,,
3441.639892578125,4602.08984375,219.97000122070312,3212.7999877929688,992.3000335693359,16490.10009765625,4518.999938964844,-3029.7000122070312,498.69998931884766,220.0,0.0,True,-1.403196747966617,0.2504497758333297,0.5650280997491103,215.0,False,False,2,2,3526.340087890625,-1201.0,52.54999923706055,1346.1000061035156,17621.199951171875,-2189.2999267578125,155.79999923706055,1416.199951171875,-1105.999984741211,200.0,128.0,,-0.21199512088723776,1.6502949127908566,-0.5590744447948414,237.0,False,10,10,False,3559.889892578125,4371.740234375,442.7200012207031,-2442.899932861328,2506.1000061035156,6960.9002685546875,-4767.699890136719,3065.4000854492188,-1967.4000549316406,1.0,-0.13839405898742507,0.7226043804594058,1.6405724087182956,45.83073806762695,0.04271790012717247,281,,True,1.0,,
3441.639892578125,4602.08984375,219.97000122070312,3212.7999877929688,992.3000335693359,16490.10009765625,4518.999938964844,-3029.7000122070312,498.69998931884766,218.0,0.0,True,-1.403196747966617,0.2504497758333297,0.5650280997491103,215.0,False,False,2,2,3526.340087890625,-1201.0,52.54999923706055,1346.1000061035156,17621.199951171875,-2189.2999267578125,155.79999923706055,1416.199951171875,-1105.999984741211,200.0,128.0,,-0.21199512088723776,1.6502949127908566,-0.5590744447948414,237.0,False,10,10,False,3551.760009765625,4380.10009765625,465.45001220703125,-2440.0999450683594,2503.300018310547,6737.1002197265625,-4767.699890136719,3065.4000854492188,-1967.4000549316406,1.0,0.04165386016278094,0.6596100823724539,1.5832630685629947,45.86567687988281,0.03494010120630264,281,,True,1.0,,
3454.25,4594.7099609375,331.5400085449219,1342.4000549316406,-2410.2000427246094,16794.89990234375,911.1000061035156,1290.2999877929688,16.59999966621399,221.0,0.0,True,-1.3951563196925845,-0.9048854685444817,1.7089543010569777,215.0,False,False,2,2,3538.969970703125,-1054.18994140625,33.439998626708984,1775.3999328613281,17592.7001953125,-2170.8999633789062,-1448.3999633789062,2749.7000122070312,-229.69999313354492,199.0,128.0,,-0.1828714550434578,1.5584048038552285,-0.41307652044928134,237.0,False,10,10,False,3539.580078125,4392.60009765625,498.1499938964844,-2435.8999633789062,2499.1000366210938,6401.7999267578125,-4767.699890136719,3065.4000854492188,-1967.4000549316406,1.0,0.30297616179681963,0.5412820614982333,1.4718772089143801,45.9035758972168,0.037901800125837326,281,,True,1.0,,
3454.25,4594.7099609375,331.5400085449219,1342.4000549316406,-2410.2000427246094,16794.89990234375,911.1000061035156,1290.2999877929688,16.59999966621399,238.0,0.0,False,-1.3951563196925845,-0.9048854685444817,1.7089543010569777,215.0,False,False,2,2,3538.969970703125,-1054.18994140625,33.439998626708984,1775.3999328613281,17592.7001953125,-2170.8999633789062,-1448.3999633789062,2749.7000122070312,-229.69999313354492,199.0,128.0,,-0.1828714550434578,1.5584048038552285,-0.41307652044928134,237.0,False,10,10,False,3531.39990234375,4400.81982421875,519.0,-2469.199981689453,2431.300048828125,6164.2999267578125,-4752.099914550781,3065.1998901367188,-2005.2999877929688,1.0,0.4682459582212894,0.4371799877084177,1.372488140357407,45.93870162963867,0.0351267009973526,281,,True,1.0,,
3472.030029296875,4570.259765625,466.8299865722656,2855.0,-3327.5,15718.900146484375,1441.300048828125,1704.9000549316406,-74.29999828338623,242.0,0.0,False,-1.2372795665023173,-0.7842811090768258,1.5763650027973466,215.0,False,False,2,2,3538.969970703125,-1054.18994140625,33.439998626708984,1775.3999328613281,17592.7001953125,-2170.8999633789062,-1448.3999633789062,2749.7000122070312,-229.69999313354492,199.0,128.0,,-0.1828714550434578,1.5584048038552285,-0.41307652044928134,237.0,False,10,10,False,3522.18994140625,4405.52001953125,552.25,2520.0999450683594,-11550.6005859375,9586.400146484375,2359.1000366210938,4373.999938964844,-3361.7999267578125,1.0,0.693359859706431,0.25673486912602267,1.2489554540048,45.97489547729492,0.0361935980618,281,,True,1.0,,
3472.030029296875,4570.259765625,466.8299865722656,2855.0,-3327.5,15718.900146484375,1441.300048828125,1704.9000549316406,-74.29999828338623,255.0,0.0,False,-1.2372795665023173,-0.7842811090768258,1.5763650027973466,211.74218476459544,True,False,2,2,3558.489990234375,-878.4199829101562,17.09000015258789,1767.1000671386719,17584.000244140625,-878.0999755859375,-590.0,2349.7999572753906,-27.699999809265137,204.0,128.0,,0.01613209661413207,1.5264958847402748,-0.025580279685748764,237.0,False,10,10,False,3526.56005859375,4385.72998046875,568.1300048828125,2518.699951171875,-11544.599609375,9473.200073242188,2359.1000366210938,4373.999938964844,-3361.7999267578125,1.0,0.7540928101698614,0.25049101613817853,1.3241360039254566,46.01276779174805,0.03787210211157799,281,,True,1.0,,
3496.280029296875,4544.6201171875,586.7100219726562,3285.2999877929688,-3485.4998779296875,13727.60009765625,1441.1000061035156,1448.5000610351562,240.40000915527344,255.0,0.0,False,-1.0897225646664679,-0.7803810954584882,1.549035037288182,207.9228127002716,True,False,2,2,3558.489990234375,-878.4199829101562,17.09000015258789,1767.1000671386719,17584.000244140625,-878.0999755859375,-590.0,2349.7999572753906,-27.699999809265137,204.0,128.0,,0.01613209661413207,1.5264958847402748,-0.025580279685748764,237.0,False,10,10,False,3539.159912109375,4328.0498046875,614.510009765625,2514.499969482422,-11526.600341796875,9133.699951171875,2359.1000366210938,4373.999938964844,-3361.7999267578125,1.0,0.9357189632867245,0.2749290600972791,1.5810475438850642,46.057167053222656,0.04440020024776459,281,,True,1.0,,
3496.280029296875,4544.6201171875,586.7100219726562,3285.2999877929688,-3485.4998779296875,13727.60009765625,1441.1000061035156,1448.5000610351562,240.40000915527344,255.0,0.0,False,-1.0897225646664679,-0.7803810954584882,1.549035037288182,204.30242561524915,True,False,2,2,3568.8701171875,-731.6900024414062,16.469999313354492,929.8999786376953,17619.599609375,87.10000038146973,23.599998950958252,-95.60000419616699,40.79999923706055,218.0,128.0,,0.011020391169030037,1.529911598028087,0.007146347053530775,237.0,False,10,10,False,3551.7099609375,4270.47021484375,659.1900024414062,2510.2999877929688,-11508.599853515625,8794.69970703125,2359.1000366210938,4373.999938964844,-3361.7999267578125,1.0,1.1044398659708692,0.4086391170453112,1.933974714274694,46.09925079345703,0.042086999863386154,281,,True,1.0,,
3528.360107421875,4511.7001953125,694.3599853515625,4399.200134277344,-4442.799987792969,12198.900146484375,1869.1000366210938,1831.6999816894531,91.49999618530273,255.0,0.0,False,-0.892802434541145,-0.7728299080319849,1.5561307728137457,199.94044715358365,True,False,2,2,3568.8701171875,-731.6900024414062,16.469999313354492,929.8999786376953,17619.599609375,87.10000038146973,23.599998950958252,-95.60000419616699,40.79999923706055,218.0,128.0,,0.011020391169030037,1.529911598028087,0.007146347053530775,237.0,False,10,10,False,3564.25,4212.97021484375,702.1699829101562,2506.1000061035156,-11490.6005859375,8456.300048828125,2359.1000366210938,4373.999938964844,-3361.7999267578125,1.0,1.2264684366755398,0.7575897041030814,2.4942823092202597,46.149959564208984,0.05070799961686134,281,,True,1.0,,
3528.360107421875,4511.7001953125,694.3599853515625,4399.200134277344,-4442.799987792969,12198.900146484375,1869.1000366210938,1831.6999816894531,91.49999618530273,255.0,0.0,False,-0.892802434541145,-0.7728299080319849,1.5561307728137457,196.19556999975634,True,False,2,2,3575.449951171875,-584.7999877929688,16.90999984741211,725.2999877929688,17627.39990234375,26.600000858306885,5.0,-35.79999923706055,15.199999809265137,209.0,128.0,,0.009949307956012598,1.5320047038107842,0.0018978729489773645,237.0,False,10,10,False,3576.7900390625,4155.56982421875,743.469970703125,2501.9000244140625,-11472.60009765625,8118.4002685546875,2359.1000366210938,4373.999938964844,-3361.7999267578125,1.0,1.2375456842851702,1.3116096404437447,-3.026357055693281,46.1934928894043,0.04353419691324234,281,,True,1.0,,
3572.7900390625,4467.14990234375,788.0700073242188,6115.8001708984375,-6118.800048828125,10292.5,2148.2000732421875,2129.9000549316406,20.199999809265137,255.0,33.0,False,-0.6543355976956043,-0.7735785711128644,1.5625353156253798,192.9056256176323,True,False,2,2,3575.449951171875,-584.7999877929688,16.90999984741211,725.2999877929688,17627.39990234375,26.600000858306885,5.0,-35.79999923706055,15.199999809265137,209.0,128.0,,0.009949307956012598,1.5320047038107842,0.0018978729489773645,237.0,False,10,10,False,3580.949951171875,4136.4501953125,756.8599853515625,2500.500030517578,-11466.600341796875,8005.8001708984375,2359.1000366210938,4373.999938964844,-3361.7999267578125,1.0,1.2115859273791525,1.4742677002800701,-2.7939867304629704,46.23173522949219,0.03824560344219208,281,,True,1.0,,
3572.7900390625,4467.14990234375,788.0700073242188,6115.8001708984375,-6118.800048828125,10292.5,2148.2000732421875,2129.9000549316406,20.199999809265137,255.0,128.0,False,-0.6543355976956043,-0.7735785711128644,1.5625353156253798,188.19346217698947,True,False,2,2,3581.820068359375,-423.2099914550781,17.010000228881836,680.0,17628.699951171875,3.8999998569488525,1.0999999940395355,-7.200000286102295,3.6000001430511475,195.0,128.0,,0.009675192971478131,1.5326837883466102,0.00036502573263660015,237.0,False,10,10,False,3599.669921875,4050.56005859375,814.7899780273438,2494.199981689453,-11440.30029296875,7500.2001953125,2359.1000366210938,4373.999938964844,-3361.7999267578125,1.0,0.9937898785654395,1.8494254246624127,-2.097343042767427,46.28651428222656,0.05477889999747276,281,,True,1.0,,
3638.10009765625,4401.83984375,866.6099853515625,7910.2001953125,-7910.10009765625,6957.39990234375,2226.1000061035156,2220.2000427246094,1.5999999642372131,255.0,153.0,False,-0.3683365733792547,-0.7750908995299096,1.5669613893639804,184.58943656695786,True,False,2,2,3587.419921875,-276.67999267578125,17.010000228881836,664.4999694824219,17453.900146484375,2.7000001072883606,-0.09999999776482582,-1.5000000596046448,0.7999999821186066,128.0,128.0,,0.009631666220836886,1.5328468414584013,8.429839716282286e-05,237.0,False,10,10,False,3607.989990234375,4012.449951171875,839.3200073242188,2491.3999938964844,-11428.699951171875,7275.8001708984375,2359.1000366210938,4373.999938964844,-3361.7999267578125,1.0,0.8750064144443317,1.89439218785609,-1.9023238645536578,46.328407287597656,0.041896797716617584,281,,True,1.0,,
3709.739990234375,4330.2001953125,909.0900268554688,9089.299926757812,-9087.7001953125,3741.6000366210938,1285.0,1276.500015258789,0.5000000074505806,255.0,159.0,False,-0.14412476334047009,-0.7757079937966775,1.5696358537610764,179.92133313609708,True,False,2,2,3587.419921875,-276.67999267578125,17.010000228881836,664.4999694824219,17453.900146484375,2.7000001072883606,-0.09999999776482582,-1.5000000596046448,0.7999999821186066,128.0,128.0,,0.009631666220836886,1.5328468414584013,8.429839716282286e-05,255.0,False,10,10,False,3624.56005859375,3936.35009765625,886.1500244140625,2485.800018310547,-11405.50048828125,6827.7001953125,2359.1000366210938,4373.999938964844,-3361.7999267578125,1.0,0.6324324640455645,1.883852723310332,-1.5908470379012336,46.38267517089844,0.05426670238375664,281,,True,1.0,,
3709.739990234375,4330.2001953125,909.0900268554688,9089.299926757812,-9087.7001953125,3741.6000366210938,1285.0,1276.500015258789,0.5000000074505806,255.0,128.0,False,-0.14412476334047009,-0.7757079937966775,1.5696358537610764,176.1469417489985,True,False,2,2,3592.8701171875,-133.22999572753906,17.010000228881836,646.1000061035156,17016.099853515625,2.7000001072883606,-0.09999999776482582,-0.5000000074505806,0.0,128.0,128.0,,0.009638570858083638,1.532846689228343,4.6011995215019556e-05,255.0,False,10,10,False,3628.699951171875,3917.35009765625,897.3900146484375,2484.4000244140625,-11399.69970703125,6715.9002685546875,2359.1000366210938,4373.999938964844,-3361.7999267578125,1.0,0.5730255820406484,1.8675494689892762,-1.5207761553013495,46.426551818847656,0.04387729987502098,281,,True,1.0,,190.0
3772.9599609375,4266.990234375,926.739990234375,9763.499755859375,-9762.899780273438,1970.7000732421875,198.50000381469727,196.5999984741211,-0.09999999776482582,255.0,128.0,False,-0.0811565079215122,-0.7757889102227744,1.5704666717108382,172.4763095507058,True,False,2,2,3592.8701171875,-133.22999572753906,17.010000228881836,646.1000061035156,17016.099853515625,2.7000001072883606,-0.09999999776482582,-0.5000000074505806,0.0,128.0,128.0,,0.009638570858083638,1.532846689228343,4.6011995215019556e-05,255.0,False,10,10,False,3645.260009765625,3841.43994140625,940.47998046875,2478.800048828125,-11376.500244140625,6269.000244140625,2359.1000366210938,4373.999938964844,-3361.7999267578125,1.0,0.34870394757408785,1.7638453937942762,-1.2484677025913185,46.46921920776367,0.04267109930515289,280,,True,1.0,,
