I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,KawaiChick,KawaiChick,KawaiChick,KawaiChick,KawaiChick,KawaiChick,KawaiChick,KawaiChick,KawaiChick,KawaiChick,KawaiChick,KawaiChick,KawaiChick,KawaiChick,KawaiChick,KawaiChick,KawaiChick,KawaiChick,KawaiChick,KawaiChick,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,I007I,KawaiChick
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,double_jump_active,dodge_active,boost,boost_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,jump_active,double_jump_active,dodge_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.051386833190918,0.03502500057220459,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.086402893066406,0.03501509875059128,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.121415138244629,0.035012200474739075,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.156404495239258,0.034989599138498306,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.191370010375977,0.03496690094470978,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.22647762298584,0.035107798874378204,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.261414527893066,0.03493670001626015,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.296339988708496,0.03492550179362297,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.331256866455078,0.034916799515485764,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.368148803710938,0.036890897899866104,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.404464721679688,0.036315999925136566,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.439661979675293,0.03519740328192711,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.474617958068848,0.0349556989967823,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.509566307067871,0.03494919836521149,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.544510841369629,0.03494470193982124,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.579446792602539,0.03493579849600792,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.614367485046387,0.0349201001226902,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.649260520935059,0.03489439934492111,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.684133529663086,0.03487339988350868,300,,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.717547416687012,0.0334136001765728,300,3.0,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.759383201599121,0.04183540120720863,300,3.0,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.79775619506836,0.03837310150265694,300,3.0,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.835909843444824,0.03815339878201485,300,3.0,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.876606941223145,0.04069719836115837,300,3.0,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.91055965423584,0.03395310044288635,300,3.0,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.949501991271973,0.03894270211458206,300,3.0,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,12.99072551727295,0.041223298758268356,300,3.0,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.03496265411377,0.04423639923334122,300,3.0,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.07509708404541,0.04013390094041824,300,3.0,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.116326332092285,0.041228700429201126,300,3.0,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.16208553314209,0.045759499073028564,300,3.0,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.196279525756836,0.03419420123100281,300,3.0,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.231724739074707,0.03544539958238602,300,3.0,,,,
2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,2.356183709263073,-2.1180273775665797e-05,False,False,False,85.0,False,-2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,-0.7854089679307134,-2.1180273775665797e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,13.26589298248291,0.03416780009865761,300,3.0,,,,
