Phomohobic,Phomohobic,Phomohobic,Phomohobic,Phomohobic,Phomohobic,Phomohobic,Phomohobic,Phomohobic,Phomohobic,Phomohobic,Phomohobic,Phomohobic,Phomohobic,Phomohobic,Phomohobic,Phomohobic,Phomohobic,Phomohobic,Phomohobic,itsnelson2008,itsnelson2008,itsnelson2008,itsnelson2008,itsnelson2008,itsnelson2008,itsnelson2008,itsnelson2008,itsnelson2008,itsnelson2008,itsnelson2008,itsnelson2008,itsnelson2008,itsnelson2008,itsnelson2008,itsnelson2008,itsnelson2008,itsnelson2008,itsnelson2008,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,Phomohobic,itsnelson2008
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,double_jump_active,dodge_active,boost,boost_active,jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,rot_x,rot_y,rot_z,boost,boost_active,jump_active,dodge_active,double_jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
2437.159912109375,2744.030029296875,17.010000228881836,8449.600219726562,-11765.899658203125,2.199999988079071,4.300000071525574,-0.5000000074505806,-1598.6000061035156,0.0,149.0,,0.009685436358651116,-1.0155091737706068,-2.4170185656946275e-05,False,10,209.0,False,12,2832.31005859375,1810.550048828125,17.020000457763672,-6039.0997314453125,14581.099853515625,1.0999999940395355,0.19999999552965164,0.09999999776482582,2013.3000183105469,194.0,255.0,0.009627089622776317,2.0313413929701967,1.5714488393599413e-05,150.0,False,18,16,4,2333.5400390625,2550.7900390625,130.9199981689453,9251.099853515625,-4016.6000366210938,556.3999938964844,-690.0,5776.500244140625,-1468.2000732421875,1.0,-0.4979682858213486,2.5873907136575696,0.9166319313030015,52.6134033203125,0.0357590988278389,265,,True,0.0,,
2495.1201171875,2654.199951171875,17.010000228881836,5875.7000732421875,-9879.500122070312,2.0999999344348907,1.4000000059604645,-0.09999999776482582,-309.89999771118164,38.0,128.0,,0.009881351023167756,-1.0825765422216767,0.00019681199363574302,False,10,209.0,False,12,2771.60009765625,1925.68994140625,19.489999771118164,-8279.500122070312,13158.00048828125,2957.9998779296875,0.0,0.09999999776482582,2036.300048828125,255.0,230.0,0.009585521443717247,2.200332858334461,-1.6263270413222962e-05,150.0,False,19,16,4,2364.360107421875,2537.409912109375,132.32000732421875,9241.500244140625,-4012.2000122070312,339.1999816894531,-690.0,5776.500244140625,-1468.2000732421875,1.0,-0.6415304514398051,2.4542798118242044,1.071759030374104,52.6497802734375,0.03638230264186859,265,,True,0.0,,
2495.1201171875,2654.199951171875,17.010000228881836,5875.7000732421875,-9879.500122070312,2.0999999344348907,1.4000000059604645,-0.09999999776482582,-309.89999771118164,189.0,71.0,,0.009881351023167756,-1.0825765422216767,0.00019681199363574302,False,10,209.0,False,12,2771.60009765625,1925.68994140625,19.489999771118164,-8279.500122070312,13158.00048828125,2957.9998779296875,0.0,0.09999999776482582,2036.300048828125,255.0,230.0,0.009585521443717247,2.200332858334461,-1.6263270413222962e-05,150.0,False,19,16,4,2395.14990234375,2524.050048828125,133.0,9231.900024414062,-4007.7999877929688,121.99999809265137,-690.0,5776.500244140625,-1468.2000732421875,1.0,-0.7632982850209129,2.2766387657442517,1.2699642693275275,52.685760498046875,0.03597769886255264,265,,True,0.0,,
2495.1201171875,2654.199951171875,17.010000228881836,5875.7000732421875,-9879.500122070312,2.0999999344348907,1.4000000059604645,-0.09999999776482582,-309.89999771118164,255.0,3.0,,0.009881351023167756,-1.0825765422216767,0.00019681199363574302,False,10,209.0,False,12,2698.260009765625,2032.050048828125,46.209999084472656,-8907.5,12703.1005859375,3468.5000610351562,30.199999809265137,15.299999713897705,827.5,255.0,0.0,0.008983509244816475,2.3080314330485034,-0.0005375337421932383,150.0,False,19,16,4,2441.27001953125,2504.02001953125,132.6699981689453,9217.5,-4001.199951171875,-202.80000686645508,-690.0,5776.500244140625,-1468.2000732421875,1.0,-0.8797209171147595,1.9122761472817773,1.6635847664033523,52.72269058227539,0.03692740201950073,265,,True,0.0,,
2539.22998046875,2576.35009765625,17.010000228881836,4094.2001342773438,-7531.7999267578125,2.0999999344348907,-2.5999999046325684,1.4000000059604645,-20.799999237060547,255.0,4.0,,0.009929391149108244,-1.0823882442308208,0.00013109016143381447,False,10,205.8825206961683,True,13,2698.260009765625,2032.050048828125,46.209999084472656,-8907.5,12703.1005859375,3468.5000610351562,30.199999809265137,15.299999713897705,827.5,255.0,0.0,0.008983509244816475,2.3080314330485034,-0.0005375337421932383,150.0,False,19,16,4,2479.64990234375,2487.3701171875,131.16000366210938,9205.499877929688,-3995.7000732421875,-472.99999237060547,-690.0,5776.500244140625,-1468.2000732421875,1.0,-0.8902146296910798,1.552337746594215,2.047345028899111,52.758934020996094,0.03624069690704346,265,,True,0.0,,
2539.22998046875,2576.35009765625,17.010000228881836,4094.2001342773438,-7531.7999267578125,2.0999999344348907,-2.5999999046325684,1.4000000059604645,-20.799999237060547,255.0,3.0,,0.009929391149108244,-1.0823882442308208,0.00013109016143381447,False,10,202.7509333574644,True,13,2631.300048828125,2127.469970703125,73.73999786376953,-8940.10009765625,12737.2998046875,3588.2000732421875,104.30000305175781,85.79999923706055,144.399995803833,237.0,0.0,0.0018311985103473256,2.3416177811030434,-0.001307189914041113,150.0,False,20,16,4,2498.3701171875,2463.080078125,141.91000366210938,4944.2999267578125,-7900.4998779296875,3480.10009765625,-1788.3000183105469,5285.30029296875,-2206.0000610351562,1.0,-0.8036570470453637,1.2887406268870727,2.2991148306434783,52.79533767700195,0.03640470281243324,264,,True,0.0,,
2571.179931640625,2511.35009765625,18.969999313354492,3549.1000366210938,-8369.000244140625,3003.5000610351562,-134.20000076293945,70.39999961853027,-1681.3999938964844,255.0,3.0,,0.014215293555244994,-1.1564819491875165,0.007813601706509387,False,10,199.6923527358681,True,13,2609.739990234375,2180.239990234375,85.25,-3993.599853515625,18921.600341796875,3371.400146484375,-3324.8001098632812,2563.0999755859375,-157.10000038146973,255.0,0.0,0.006821106172697696,2.34029634968933,0.0507546891442224,150.0,False,20,17,4,2514.85009765625,2436.760009765625,153.0500030517578,4939.100036621094,-7892.5,3259.8001098632812,-1788.3000183105469,5285.30029296875,-2206.0000610351562,1.0,-0.681971222989554,1.0850587089864523,2.4905487338067145,52.830894470214844,0.03555599972605705,264,,True,0.0,,
2571.179931640625,2511.35009765625,18.969999313354492,3549.1000366210938,-8369.000244140625,3003.5000610351562,-134.20000076293945,70.39999961853027,-1681.3999938964844,255.0,8.0,,0.014215293555244994,-1.1564819491875165,0.007813601706509387,False,10,199.0,False,13,2609.739990234375,2180.239990234375,85.25,-3993.599853515625,18921.600341796875,3371.400146484375,-3324.8001098632812,2563.0999755859375,-157.10000038146973,255.0,0.0,0.006821106172697696,2.34029634968933,0.0507546891442224,150.0,False,20,17,4,2532.5400390625,2414.919921875,175.39999389648438,-4052.39990234375,22674.7998046875,11803.599853515625,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.5350068662871157,0.8759604657016721,2.7930473346255247,52.86672592163086,0.03583889827132225,264,,True,0.0,,
2599.85009765625,2450.840087890625,45.2599983215332,2140.500030517578,7243.3001708984375,4084.4000244140625,3131.099853515625,3515.7998657226562,2711.9000244140625,243.0,17.0,,0.07786793147151778,-1.2451025407799925,-0.04217345934738902,False,10,199.0,False,13,2585.949951171875,2298.590087890625,103.22000122070312,-2994.2001342773438,16071.199951171875,1992.2000122070312,-4439.89990234375,3195.0,-572.9000091552734,255.0,17.0,0.09583508625969903,2.3264165097828204,0.5431657985885323,150.0,False,20,17,4,2525.35009765625,2453.719970703125,195.7100067138672,-4050.1998901367188,22663.20068359375,11689.200439453125,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.5619916640707437,0.8557967408653454,2.898315645732372,52.904014587402344,0.03729420155286789,264,,True,0.0,,
2599.85009765625,2450.840087890625,45.2599983215332,2140.500030517578,7243.3001708984375,4084.4000244140625,3131.099853515625,3515.7998657226562,2711.9000244140625,228.0,18.0,,0.07786793147151778,-1.2451025407799925,-0.04217345934738902,False,10,199.0,False,14,2585.949951171875,2298.590087890625,103.22000122070312,-2994.2001342773438,16071.199951171875,1992.2000122070312,-4439.89990234375,3195.0,-572.9000091552734,255.0,17.0,0.09583508625969903,2.3264165097828204,0.5431657985885323,150.0,False,20,17,4,2511.8701171875,2529.219970703125,234.1999969482422,-4045.7998657226562,22640.0,11460.6005859375,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.6096802742722103,0.8046670520318111,3.116139387803288,52.941749572753906,0.03773050010204315,264,,True,0.0,,
2599.85009765625,2450.840087890625,45.2599983215332,2140.500030517578,7243.3001708984375,4084.4000244140625,3131.099853515625,3515.7998657226562,2711.9000244140625,216.0,18.0,,0.07786793147151778,-1.2451025407799925,-0.04217345934738902,False,10,199.0,False,14,2573.010009765625,2349.35009765625,148.61000061035156,-1216.8000030517578,5190.0,2530.7000732421875,-4631.600036621094,2882.0999145507812,701.1000061035156,255.0,105.0,0.04840307706442446,2.547113802806037,1.122401766030349,150.0,False,20,17,4,2498.389892578125,2604.639892578125,271.92999267578125,-4041.400146484375,22616.79931640625,11232.19970703125,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.6467853271426395,0.7403203525664575,-2.939687930768218,52.979286193847656,0.03754409775137901,264,,True,0.0,,
2618.830078125,2509.60009765625,82.05999755859375,2386.300048828125,6944.7998046875,4579.200134277344,3860.8999633789062,3158.800048828125,1720.5000305175781,214.0,18.0,,0.4536028585333562,-1.0941794989607074,-0.17671313460001686,False,10,199.0,False,14,2573.010009765625,2349.35009765625,148.61000061035156,-1216.8000030517578,5190.0,2530.7000732421875,-4631.600036621094,2882.0999145507812,701.1000061035156,255.0,105.0,0.04840307706442446,2.547113802806037,1.122401766030349,150.0,False,20,17,4,2484.919921875,2679.97998046875,308.8999938964844,-4037.0001220703125,22593.60107421875,11004.100341796875,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.6709656344396072,0.6654533044318155,-2.704294099562723,53.016258239746094,0.03697489947080612,264,,True,0.0,,
2618.830078125,2509.60009765625,82.05999755859375,2386.300048828125,6944.7998046875,4579.200134277344,3860.8999633789062,3158.800048828125,1720.5000305175781,214.0,18.0,,0.4536028585333562,-1.0941794989607074,-0.17671313460001686,False,10,199.0,False,14,2573.010009765625,2349.35009765625,148.61000061035156,-1216.8000030517578,5190.0,2530.7000732421875,-4631.600036621094,2882.0999145507812,701.1000061035156,255.0,105.0,0.04840307706442446,2.547113802806037,1.122401766030349,150.0,False,20,17,4,2464.760009765625,2792.840087890625,362.92999267578125,-4030.4000854492188,22558.798828125,10662.2998046875,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.6795303999879366,0.5432599847304176,-2.3434284637155196,53.05368423461914,0.03742380067706108,264,,True,0.0,,
2634.7900390625,2555.800048828125,110.9000015258789,2398.9999389648438,6920.30029296875,4127.0001220703125,4247.9998779296875,3386.9000244140625,856.1000061035156,215.0,33.0,,0.7995718294328628,-1.0542186783486258,-0.24925582654404302,False,10,199.0,False,14,2562.659912109375,2392.72998046875,151.4499969482422,-1260.1000213623047,5216.300048828125,-114.89999771118164,-4754.2999267578125,2695.7000732421875,615.2000045776367,240.0,127.0,0.05972794597155476,2.6534907358472166,1.738939209248483,150.0,False,20,17,4,2451.330078125,2867.97998046875,398.0,-4026.0000610351562,22535.6005859375,10434.69970703125,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.6661550763302029,0.4633023105490331,-2.104039778748674,53.09097671508789,0.037292201071977615,264,,True,0.0,,
2650.81005859375,2601.8798828125,136.6999969482422,2406.999969482422,6904.7998046875,3668.9999389648438,4080.2999877929688,3685.7998657226562,122.29999542236328,215.0,77.0,,1.1596185373801573,-1.1547520397291817,-0.40131509141901694,False,10,199.0,False,14,2562.659912109375,2392.72998046875,151.4499969482422,-1260.1000213623047,5216.300048828125,-114.89999771118164,-4754.2999267578125,2695.7000732421875,615.2000045776367,240.0,127.0,0.05972794597155476,2.6534907358472166,1.738939209248483,150.0,False,20,17,4,2431.22998046875,2980.570068359375,449.17999267578125,-4019.4000244140625,22500.80078125,10093.800048828125,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.6198650175521121,0.35854995133854983,-1.7567468459597306,53.12689208984375,0.03591649979352951,264,,True,0.0,,
2650.81005859375,2601.8798828125,136.6999969482422,2406.999969482422,6904.7998046875,3668.9999389648438,4080.2999877929688,3685.7998657226562,122.29999542236328,215.0,128.0,,1.1596185373801573,-1.1547520397291817,-0.40131509141901694,False,10,199.0,False,14,2551.97998046875,2436.2900390625,150.1999969482422,-1301.1000061035156,5235.5999755859375,-154.49999809265137,-4753.2000732421875,2698.9999389648438,609.5999908447266,226.0,128.0,0.01174485006284081,2.747594071819706,2.353323068597517,150.0,False,20,17,4,2417.830078125,3055.530029296875,482.3500061035156,-4015.0,22477.900390625,9866.799926757812,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.5745244998119279,0.3039962672588603,-1.5365230342656686,53.162269592285156,0.035378698259592056,264,,True,0.0,,
2650.81005859375,2601.8798828125,136.6999969482422,2406.999969482422,6904.7998046875,3668.9999389648438,4080.2999877929688,3685.7998657226562,122.29999542236328,215.0,128.0,,1.1596185373801573,-1.1547520397291817,-0.40131509141901694,False,10,199.0,False,14,2551.97998046875,2436.2900390625,150.1999969482422,-1301.1000061035156,5235.5999755859375,-154.49999809265137,-4753.2000732421875,2698.9999389648438,609.5999908447266,226.0,128.0,0.01174485006284081,2.747594071819706,2.353323068597517,150.0,False,20,17,4,2411.139892578125,3092.97998046875,498.6600036621094,-4012.7999877929688,22466.4990234375,9753.400268554688,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.5484621415509403,0.28203290117323954,-1.4300705825030786,53.19792938232422,0.03566260263323784,264,,True,0.0,,
2670.909912109375,2659.3798828125,164.6199951171875,2407.5,6895.8001708984375,3090.0,3620.1998901367188,4031.9000244140625,-294.3000030517578,215.0,128.0,,1.4021800863979328,-2.817217578859623,-2.0833014957764067,False,10,199.0,False,14,2540.969970703125,2479.97998046875,148.89999389648438,-1336.9000244140625,5249.000244140625,-153.99999618530273,-4752.900085449219,2699.4000244140625,610.2000045776367,206.0,127.0,-0.0814882349506947,2.7965958683665573,2.962677681013474,150.0,False,20,17,4,2391.10009765625,3205.2099609375,546.4299926757812,-4006.199951171875,22432.2998046875,9413.499755859375,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.46076966193670493,0.23809094667532774,-1.124370296297123,53.23273468017578,0.034806400537490845,264,,True,0.0,,
2670.909912109375,2659.3798828125,164.6199951171875,2407.5,6895.8001708984375,3090.0,3620.1998901367188,4031.9000244140625,-294.3000030517578,215.0,128.0,,1.4021800863979328,-2.817217578859623,-2.0833014957764067,False,10,199.0,False,14,2540.969970703125,2479.97998046875,148.89999389648438,-1336.9000244140625,5249.000244140625,-153.99999618530273,-4752.900085449219,2699.4000244140625,610.2000045776367,206.0,127.0,-0.0814882349506947,2.7965958683665573,2.962677681013474,150.0,False,20,17,4,2377.739990234375,3279.929931640625,577.3400268554688,-4001.7999267578125,22409.49951171875,9187.100219726562,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.3976891261913747,0.22664553638749813,-0.9300721354633318,53.26808547973633,0.03535039722919464,264,,True,0.0,,
2692.919921875,2722.6298828125,189.77000427246094,2394.2999267578125,6899.0997314453125,2454.499969482422,2811.0000610351562,3207.6998901367188,-299.20000076293945,213.0,128.0,,1.024298276324866,2.6849691213977724,-2.8684551207560327,False,10,199.0,False,14,2540.969970703125,2479.97998046875,148.89999389648438,-1336.9000244140625,5249.000244140625,-153.99999618530273,-4752.900085449219,2699.4000244140625,610.2000045776367,206.0,127.0,-0.0814882349506947,2.7965958683665573,2.962677681013474,150.0,False,20,17,4,2361.090087890625,3373.22998046875,614.9099731445312,-3996.300048828125,22381.0009765625,8904.600219726562,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.31794156030846626,0.23102175896615204,-0.6946458795246383,53.30287551879883,0.03479020297527313,264,,True,0.0,,
2692.919921875,2722.6298828125,189.77000427246094,2394.2999267578125,6899.0997314453125,2454.499969482422,2811.0000610351562,3207.6998901367188,-299.20000076293945,211.0,128.0,,1.024298276324866,2.6849691213977724,-2.8684551207560327,False,10,199.0,False,14,2528.56005859375,2528.159912109375,147.47000122070312,-1366.199951171875,5259.4000244140625,-153.4000015258789,-4751.600036621094,2702.0999145507812,608.6999893188477,187.0,128.0,-0.19561729088252475,2.7782344512925743,-2.6456553670917025,150.0,False,20,17,4,2341.1201171875,3485.0400390625,658.4500122070312,-3989.7000122070312,22346.79931640625,8565.999755859375,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.22668272716633522,0.2610683207928381,-0.418304851175731,53.337589263916016,0.034715499728918076,264,,True,0.0,,
2712.780029296875,2780.169921875,207.60000610351562,2373.0999755859375,6910.3997802734375,1883.3999633789062,2182.2999572753906,2529.9000549316406,-261.8000030517578,209.0,118.0,,0.7192192356121802,2.58397230667518,-2.9683793449339184,False,10,199.0,False,14,2528.56005859375,2528.159912109375,147.47000122070312,-1366.199951171875,5259.4000244140625,-153.4000015258789,-4751.600036621094,2702.0999145507812,608.6999893188477,187.0,128.0,-0.19561729088252475,2.7782344512925743,-2.6456553670917025,150.0,False,20,17,4,2327.840087890625,3559.47998046875,686.530029296875,-3985.2999877929688,22323.9990234375,8340.499877929688,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.17172834835204864,0.29443580307580264,-0.23536750684218719,53.37202453613281,0.03443479910492897,264,,True,0.0,,
2712.780029296875,2780.169921875,207.60000610351562,2373.0999755859375,6910.3997802734375,1883.3999633789062,2182.2999572753906,2529.9000549316406,-261.8000030517578,209.0,72.0,,0.7192192356121802,2.58397230667518,-2.9683793449339184,False,10,199.0,False,14,2517.110107421875,2572.02001953125,146.1699981689453,-1374.2999267578125,5262.5,-154.49999809265137,-4796.000061035156,2632.9000854492188,562.2999954223633,128.0,201.0,-0.265585447436691,2.698141536898812,-2.016171401080242,150.0,False,20,17,4,2314.56005859375,3633.840087890625,713.8599853515625,-3980.8999633789062,22301.201171875,8115.30029296875,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.12365365594953183,0.33704944793555286,-0.05211300278691362,53.40629959106445,0.03427249938249588,264,,True,0.0,,
2712.780029296875,2780.169921875,207.60000610351562,2373.0999755859375,6910.3997802734375,1883.3999633789062,2182.2999572753906,2529.9000549316406,-261.8000030517578,209.0,42.0,,0.7192192356121802,2.58397230667518,-2.9683793449339184,False,10,199.0,False,14,2517.110107421875,2572.02001953125,146.1699981689453,-1374.2999267578125,5262.5,-154.49999809265137,-4796.000061035156,2632.9000854492188,562.2999954223633,128.0,201.0,-0.265585447436691,2.698141536898812,-2.016171401080242,150.0,False,20,17,4,2301.300048828125,3708.1298828125,740.4500122070312,-3976.7001342773438,22278.40087890625,7890.30029296875,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.08408885135511368,0.3875569911012685,0.13217385703778153,53.44023895263672,0.033940400928258896,264,,True,0.0,,
2732.449951171875,2837.830078125,220.7100067138672,2348.0999755859375,6926.099853515625,1320.8000183105469,1596.9000244140625,1952.2000122070312,-121.70000076293945,209.0,40.0,,0.4789483231473449,2.5446501829794137,-3.0052648506436643,False,10,199.0,False,14,2505.6201171875,2615.919921875,144.74000549316406,-1374.2999267578125,5262.5,-262.7000045776367,-4556.9000244140625,2203.2000732421875,469.00001525878906,128.0,255.0,-0.2596820539444694,2.594220953208636,-1.4153642830955258,150.0,False,20,18,4,2288.06005859375,3782.35009765625,766.280029296875,-3972.6998901367188,22255.6005859375,7665.4998779296875,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.05443540349068183,0.44434246686069745,0.3177780408576882,53.473670959472656,0.03343169763684273,264,,True,0.0,,
2732.449951171875,2837.830078125,220.7100067138672,2348.0999755859375,6926.099853515625,1320.8000183105469,1596.9000244140625,1952.2000122070312,-121.70000076293945,209.0,24.0,,0.4789483231473449,2.5446501829794137,-3.0052648506436643,False,10,199.0,False,14,2505.6201171875,2615.919921875,144.74000549316406,-1374.2999267578125,5262.5,-262.7000045776367,-4556.9000244140625,2203.2000732421875,469.00001525878906,128.0,255.0,-0.2596820539444694,2.594220953208636,-1.4153642830955258,150.0,False,20,18,4,2274.820068359375,3856.489990234375,791.3599853515625,-3968.699951171875,22232.80029296875,7440.999755859375,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.03578142767370729,0.5055596586678426,0.504548756280341,53.510536193847656,0.03686780110001564,264,,True,0.0,,
2751.889892578125,2895.6298828125,229.16000366210938,2320.7000732421875,6943.900146484375,765.1000213623047,781.6000366210938,1365.0,589.5999908447266,209.0,14.0,,0.31300459968880184,2.5632860835121587,-3.0086653064692017,False,10,199.0,False,14,2505.6201171875,2615.919921875,144.74000549316406,-1374.2999267578125,5262.5,-262.7000045776367,-4556.9000244140625,2203.2000732421875,469.00001525878906,128.0,255.0,-0.2596820539444694,2.594220953208636,-1.4153642830955258,150.0,False,20,18,4,2268.199951171875,3893.530029296875,803.6199951171875,-3966.7001342773438,22221.39892578125,7328.800048828125,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.030817336072782617,0.5371877731574152,0.5982432743637681,53.546630859375,0.036094099283218384,264,,True,0.0,,
2751.889892578125,2895.6298828125,229.16000366210938,2320.7000732421875,6943.900146484375,765.1000213623047,781.6000366210938,1365.0,589.5999908447266,209.0,0.0,True,0.31300459968880184,2.5632860835121587,-3.0086653064692017,False,10,199.0,False,14,2494.1298828125,2659.820068359375,140.08999633789062,-1374.2999267578125,5262.5,-803.7000274658203,-3462.0001220703125,723.0000305175781,499.00001525878906,128.0,255.0,-0.17835088246028724,2.553845810230339,-1.0714067868493826,150.0,False,20,18,4,2248.39990234375,4004.530029296875,839.280029296875,-3960.7000732421875,22187.19970703125,6992.60009765625,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.03387236200592122,0.6329227870104736,0.8795665494995629,53.582000732421875,0.035367000848054886,264,,True,0.0,,
2751.889892578125,2895.6298828125,229.16000366210938,2320.7000732421875,6943.900146484375,765.1000213623047,781.6000366210938,1365.0,589.5999908447266,209.0,0.0,True,0.31300459968880184,2.5632860835121587,-3.0086653064692017,False,10,199.0,False,14,2494.1298828125,2659.820068359375,140.08999633789062,-1374.2999267578125,5262.5,-803.7000274658203,-3462.0001220703125,723.0000305175781,499.00001525878906,128.0,255.0,-0.17835088246028724,2.553845810230339,-1.0714067868493826,150.0,False,20,18,4,2235.199951171875,4078.43994140625,862.1199951171875,-3956.7001342773438,22164.3994140625,6768.699951171875,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.05067512919367941,0.6946593254223561,1.066494516453329,53.61664962768555,0.03465200215578079,264,,True,0.0,,
2771.090087890625,2953.580078125,233.00999450683594,2291.0000610351562,6961.099853515625,213.70000839233398,127.70000457763672,795.1000213623047,1431.1000061035156,209.0,0.0,True,0.22183694864136255,2.655329123306162,-2.991683330262209,False,10,199.0,False,14,2482.6298828125,2703.719970703125,130.89999389648438,-1374.2999267578125,5262.5,-1344.7000122070312,-2778.800048828125,-365.8000183105469,912.3999786376953,128.0,255.0,-0.04533713738705556,2.5861417970682745,-0.8517733239549523,150.0,False,20,18,4,2222.02001953125,4152.27978515625,884.2100219726562,-3952.6998901367188,22141.59912109375,6545.10009765625,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.07862237203923725,0.7522925176664608,1.2523063618379784,53.65058135986328,0.0339323990046978,264,,True,0.0,,
2771.090087890625,2953.580078125,233.00999450683594,2291.0000610351562,6961.099853515625,213.70000839233398,127.70000457763672,795.1000213623047,1431.1000061035156,209.0,0.0,True,0.22183694864136255,2.655329123306162,-2.991683330262209,False,10,199.0,False,14,2482.6298828125,2703.719970703125,130.89999389648438,-1374.2999267578125,5262.5,-1344.7000122070312,-2778.800048828125,-365.8000183105469,912.3999786376953,128.0,255.0,-0.04533713738705556,2.5861417970682745,-0.8517733239549523,150.0,False,20,18,4,2208.860107421875,4226.0400390625,905.5599975585938,-3948.699951171875,22118.798828125,6321.6998291015625,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.11667719066068294,0.8039163884974403,1.43679699151795,53.687461853027344,0.036878298968076706,264,,True,0.0,,
2790.0400390625,3011.64990234375,232.27000427246094,2258.9999389648438,6975.2001953125,-334.59999084472656,-2066.7999267578125,1795.0,800.2999877929688,210.0,1.0,True,0.15902185532934576,2.773540909357927,-2.865261275007936,False,10,199.0,False,14,2482.6298828125,2703.719970703125,130.89999389648438,-1374.2999267578125,5262.5,-1344.7000122070312,-2778.800048828125,-365.8000183105469,912.3999786376953,128.0,255.0,-0.04533713738705556,2.5861417970682745,-0.8517733239549523,150.0,False,20,18,4,2202.280029296875,4262.89013671875,915.9600219726562,-3946.7001342773438,22107.39990234375,6210.10009765625,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.13907893638636132,0.8269536137535883,1.5285925178151247,53.72361755371094,0.03615549951791763,264,,True,0.0,,
2790.0400390625,3011.64990234375,232.27000427246094,2258.9999389648438,6975.2001953125,-334.59999084472656,-2066.7999267578125,1795.0,800.2999877929688,210.0,1.0,True,0.15902185532934576,2.773540909357927,-2.865261275007936,False,10,199.0,False,14,2471.1298828125,2747.6201171875,117.19999694824219,-1374.2999267578125,5262.5,-1885.7000732421875,-2372.100067138672,-1112.2000122070312,1549.9000549316406,128.0,255.0,0.11617959390128205,2.6949318336609034,-0.6990716831075694,150.0,False,20,18,4,2189.1201171875,4336.52978515625,936.2000122070312,-3942.6998901367188,22084.7998046875,5987.0001220703125,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.1896841932486667,0.8665774063353413,1.7116474545633147,53.75883483886719,0.035216499119997025,264,,True,0.0,,
2808.7099609375,3069.830078125,226.97999572753906,2225.2000427246094,6986.300048828125,-880.1000213623047,-3661.300048828125,2729.1000366210938,198.89999389648438,210.0,1.0,True,0.05385068946850996,2.843468817490313,-2.5647950310368874,False,10,199.0,False,14,2471.1298828125,2747.6201171875,117.19999694824219,-1374.2999267578125,5262.5,-1885.7000732421875,-2372.100067138672,-1112.2000122070312,1549.9000549316406,128.0,255.0,0.11617959390128205,2.6949318336609034,-0.6990716831075694,150.0,False,20,18,4,2162.8798828125,4483.60009765625,974.4400024414062,-3934.7000122070312,22040.0,5541.5997314453125,4723.800048828125,3056.4999389648438,2083.8999938964844,0.0,-0.3078161569557159,0.9155653376150511,2.0790343000630056,53.795372009277344,0.03653839975595474,263,,True,0.0,,
