I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,AGamer47,AGamer47,AGamer47,AGamer47,AGamer47,AGamer47,AGamer47,AGamer47,AGamer47,AGamer47,AGamer47,AGamer47,AGamer47,AGamer47,AGamer47,AGamer47,AGamer47,AGamer47,AGamer47,AGamer47,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,I007I,AGamer47
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,jump_active,dodge_active,double_jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,dodge_active,jump_active,boost,boost_active,double_jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,18.44101333618164,0.03606700152158737,300,,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,18.47693634033203,0.03592129796743393,300,,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,18.512622833251953,0.03568720072507858,300,,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,18.54804039001465,0.03541789948940277,300,,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,18.584705352783203,0.03666369989514351,300,,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,18.619783401489258,0.03507700189948082,300,,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,18.65460777282715,0.034823399037122726,300,,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,18.689123153686523,0.034515999257564545,300,,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,18.723390579223633,0.03426600247621536,300,,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,18.75739860534668,0.034007299691438675,300,,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,18.7911434173584,0.03374499827623367,300,,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,18.82464027404785,0.03349610045552254,300,,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,18.868915557861328,0.044275201857089996,300,,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,18.912738800048828,0.04382379725575447,300,,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,18.956140518188477,0.04340270161628723,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,18.996826171875,0.040686000138521194,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.04136085510254,0.04453570023179054,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.07573890686035,0.03437739983201027,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.119474411010742,0.043734900653362274,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.154460906982422,0.03498850017786026,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.190645217895508,0.036184798926115036,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.235977172851562,0.04533109813928604,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.271909713745117,0.03593270108103752,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,128.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.315052032470703,0.043142300099134445,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,128.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.348386764526367,0.033334702253341675,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,128.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.383115768432617,0.03472929820418358,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,128.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.426000595092773,0.04288399964570999,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,128.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.46879768371582,0.04279650002717972,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,128.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.50301170349121,0.034212999045848846,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,128.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.546592712402344,0.043580301105976105,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,128.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.589950561523438,0.04335949942469597,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,128.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.630823135375977,0.04087140038609505,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,128.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.6715030670166,0.04067910090088844,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,128.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.71382713317871,0.04232420027256012,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,128.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.756874084472656,0.04304879903793335,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.800785064697266,0.04391000047326088,300,3.0,,,,
-256.0,3840.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,0.0,0.0,,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,256.0,-3840.0,17.059999465942383,0.0,0.0,2.0000000298023224,0.3999999910593033,0.0,0.0,255.0,,,0.016815442691792623,1.5708173146429312,7.74655677622181e-06,False,False,85.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,19.843149185180664,0.04236359894275665,300,3.0,,,,
