I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,FreakSmokey,FreakSmokey,FreakSmokey,FreakSmokey,FreakSmokey,FreakSmokey,FreakSmokey,FreakSmokey,FreakSmokey,FreakSmokey,FreakSmokey,FreakSmokey,FreakSmokey,FreakSmokey,FreakSmokey,FreakSmokey,FreakSmokey,FreakSmokey,FreakSmokey,FreakSmokey,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,I007I,FreakSmokey
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,boost,boost_active,dodge_active,double_jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,dodge_active,double_jump_active,jump_active,boost,boost_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.15403413772583,0.03535560145974159,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.189385414123535,0.03535129874944687,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.225316047668457,0.035930100828409195,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.260341167449951,0.03502489998936653,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.296179294586182,0.03583820164203644,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.331642150878906,0.035462599247694016,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.367505073547363,0.0358630008995533,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.402835845947266,0.0353303998708725,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.438614845275879,0.03577899932861328,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.474691867828369,0.03607679903507233,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.509429454803467,0.03473769873380661,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.545272350311279,0.03584260120987892,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.580975532531738,0.03570359945297241,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.616639137268066,0.03566339984536171,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.651949882507324,0.03531070053577423,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.687123775482178,0.03517429903149605,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.7225823402404785,0.03545850142836571,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.757994174957275,0.03541199862957001,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.793443202972412,0.035449400544166565,300,,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.836565017700195,0.04312160238623619,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.873926162719727,0.03736110031604767,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.91025447845459,0.03632880002260208,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.953009128570557,0.04275429993867874,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,4.986494541168213,0.033485397696495056,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.026631832122803,0.0401373989880085,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.064387321472168,0.03775520250201225,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.101544380187988,0.0371566005051136,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.137259006500244,0.03571479767560959,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.174979209899902,0.03771990165114403,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.215876579284668,0.040897298604249954,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.256329536437988,0.040453001856803894,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,255.0,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.300329685211182,0.04399939998984337,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,255.0,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.338918685913086,0.03858909755945206,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,255.0,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.389308452606201,0.05038969963788986,300,3.0,,,,
-2048.0,-2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,-0.5999999865889549,0.29999999329447746,0.0,255.0,,,0.009538515963756761,0.7854089679307134,2.1180273775665797e-05,False,85.0,False,False,False,2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,False,85.0,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.432928085327148,0.043619703501462936,300,3.0,,,,
