Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Tomasurx,Tomasurx,Tomasurx,Tomasurx,Tomasurx,Tomasurx,Tomasurx,Tomasurx,Tomasurx,Tomasurx,Tomasurx,Tomasurx,Tomasurx,Tomasurx,Tomasurx,Tomasurx,Tomasurx,Tomasurx,Tomasurx,Tomasurx,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,Twitch iycro,Tomasurx
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,double_jump_active,boost,boost_active,dodge_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,dodge_active,jump_active,double_jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.040136814117432,0.0333344005048275,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.073469638824463,0.033334001898765564,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.106802463531494,0.03333419933915138,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.140135288238525,0.033333998173475266,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.173468112945557,0.033333901315927505,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.206800937652588,0.03333380073308945,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.240133762359619,0.03333389759063721,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.27346658706665,0.033334001898765564,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.306799411773682,0.033333998173475266,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.340139865875244,0.03334110230207443,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.373476982116699,0.03333820030093193,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.406818389892578,0.033342599868774414,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.440151214599609,0.03333370015025139,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.473484039306641,0.033333998173475266,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.506816864013672,0.033333901315927505,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.540149688720703,0.03333389759063721,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.573482513427734,0.03333410248160362,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.606815338134766,0.033334098756313324,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,123.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.640148162841797,0.033333901315927505,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,122.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.673480987548828,0.03333379700779915,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,122.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.706813812255859,0.033333901315927505,300,,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,122.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.740146636962891,0.033333901315927505,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,122.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.773479461669922,0.03333380073308945,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,122.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.806812286376953,0.03333379700779915,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,122.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.840145111083984,0.033333901315927505,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,122.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.873477935791016,0.033334001898765564,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,122.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.906810760498047,0.03333369642496109,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,122.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.940143585205078,0.03333420306444168,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,122.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.973476409912109,0.033334098756313324,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,122.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,7.006809234619141,0.03333370015025139,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,122.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,7.040142059326172,0.03333380073308945,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,122.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,7.073474884033203,0.03333419933915138,300,3.0,,,,
-2048.0,2560.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,,122.0,,0.009552613894084325,-0.7854089554748602,-1.534134422157188e-05,False,False,85.0,False,False,2048.0,-2560.0,17.049999237060547,0.0,0.0,2.7000001072883606,-0.5999999865889549,-0.19999999552965164,0.0,,,,0.016732110680519822,2.356164044334704,-2.2966928190319083e-05,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,7.106807708740234,0.03333370015025139,300,3.0,,,,
