I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,IIllIIIIllllII,IIllIIIIllllII,IIllIIIIllllII,IIllIIIIllllII,IIllIIIIllllII,IIllIIIIllllII,IIllIIIIllllII,IIllIIIIllllII,IIllIIIIllllII,IIllIIIIllllII,IIllIIIIllllII,IIllIIIIllllII,IIllIIIIllllII,IIllIIIIllllII,IIllIIIIllllII,IIllIIIIllllII,IIllIIIIllllII,IIllIIIIllllII,IIllIIIIllllII,IIllIIIIllllII,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,I007I,IIllIIIIllllII
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,double_jump_active,boost,boost_active,dodge_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,jump_active,dodge_active,double_jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.325484275817871,0.04268479719758034,300,,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.367824554443359,0.042340703308582306,300,,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.410871505737305,0.04304659739136696,300,,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.45273494720459,0.041864000260829926,300,,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.495407581329346,0.04267260059714317,300,,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.538179397583008,0.04277139902114868,300,,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.581521034240723,0.043341800570487976,300,,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.6239914894104,0.04247039929032326,300,,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.666476726531982,0.04248510301113129,300,,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.709383487701416,0.04290689900517464,300,,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.751689910888672,0.042306698858737946,300,,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.794647216796875,0.04295730218291283,300,,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.8378071784973145,0.04315969720482826,300,,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.871209621429443,0.03340240195393562,300,,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.915467739105225,0.04425789788365364,300,,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.955410003662109,0.0399417020380497,300,3.0,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,5.993158340454102,0.03774859756231308,300,3.0,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.028501033782959,0.03534280136227608,300,3.0,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.071514129638672,0.04301309958100319,300,3.0,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.108578681945801,0.037064701318740845,300,3.0,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.143401622772217,0.03482300043106079,300,3.0,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.178961753845215,0.03556029871106148,300,3.0,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.21337366104126,0.034411899745464325,300,3.0,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.24887752532959,0.03550390154123306,300,3.0,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.286156177520752,0.037278298288583755,300,3.0,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.320131301879883,0.03397560119628906,300,3.0,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.3572258949279785,0.03709470108151436,300,3.0,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.402559757232666,0.04533359780907631,300,3.0,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.443566799163818,0.041006900370121,300,3.0,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.479368686676025,0.03580170124769211,300,3.0,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.5127692222595215,0.03340049833059311,300,3.0,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.553421497344971,0.04065269976854324,300,3.0,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.593936443328857,0.04051470011472702,300,3.0,,,,
2048.0,2560.0,17.010000228881836,0.0,0.0,2.7000001072883606,0.5999999865889549,-0.29999999329447746,0.0,255.0,,,0.009538515963756761,-2.356183709263073,2.1180273775665797e-05,False,False,85.0,False,False,-2048.0,-2560.0,18.649999618530273,0.0,0.0,2.800000011920929,0.5999999865889549,-0.09999999776482582,0.0,,,,0.006022619516410259,0.7854030935963747,-3.3749233365306305e-05,85.0,False,False,False,False,0.0,0.0,92.44999694824219,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,6.634795665740967,0.04085950180888176,300,3.0,,,,
