I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,I007I,NubyBeasty-
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,double_jump_active,dodge_active,boost,boost_active,jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,jump_active,double_jump_active,dodge_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
5.010000228881836,4271.830078125,17.010000228881836,3597.6998901367188,7614.89990234375,3.100000023841858,-0.9000000357627869,0.5999999865889549,-1799.6000671386719,247.0,0.0,,0.009857161475035176,1.0787779169892295,3.425156359113581e-05,False,4,92.0,False,4,2820.090087890625,3966.340087890625,17.020000457763672,-2605.2999877929688,137.10000038146973,1.4000000059604645,1.5999999642372131,0.19999999552965164,1204.1000366210938,231.0,171.0,,0.009543248346891568,2.973977756965291,0.00011326308996747054,255.0,False,6,False,6,2198.010009765625,4724.759765625,93.75,-1545.5999755859375,-7328.499755859375,308.700008392334,5607.80029296875,-1017.3999786376953,-1875.0999450683594,1.0,0.5367721031735861,-1.969735288875872,-0.7003057130237395,21.729137420654297,0.0348007008433342,294,,True,0.0,,
5.010000228881836,4271.830078125,17.010000228881836,3597.6998901367188,7614.89990234375,3.100000023841858,-0.9000000357627869,0.5999999865889549,-1799.6000671386719,199.0,0.0,,0.009857161475035176,1.0787779169892295,3.425156359113581e-05,False,4,92.0,False,4,2820.090087890625,3966.340087890625,17.020000457763672,-2605.2999877929688,137.10000038146973,1.4000000059604645,1.5999999642372131,0.19999999552965164,1204.1000366210938,231.0,171.0,,0.009543248346891568,2.973977756965291,0.00011326308996747054,255.0,False,6,False,6,2192.85009765625,4700.35009765625,94.33000183105469,-1543.9999389648438,-7320.9002685546875,91.5999984741211,5607.80029296875,-1017.3999786376953,-1875.0999450683594,1.0,0.7199568486349254,-2.06924798883678,-0.7626805173481689,21.769073486328125,0.039935402572155,294,,True,0.0,,
39.7400016784668,4328.3701171875,17.010000228881836,4865.299987792969,6526.199951171875,3.100000023841858,1.4000000059604645,-2.0999999344348907,-2273.5000610351562,191.0,128.0,,0.009686666536164337,0.9093315049353585,-5.0816053351740814e-05,False,4,92.0,False,4,2820.090087890625,3966.340087890625,17.020000457763672,-2605.2999877929688,137.10000038146973,1.4000000059604645,1.5999999642372131,0.19999999552965164,1204.1000366210938,231.0,171.0,,0.009543248346891568,2.973977756965291,0.00011326308996747054,255.0,False,6,False,6,2190.27001953125,4688.14990234375,94.3499984741211,-1543.2000732421875,-7317.1002197265625,-16.699999570846558,5607.80029296875,-1017.3999786376953,-1875.0999450683594,1.0,0.809179504243825,-2.131819015631742,-0.8078314627670224,21.808692932128906,0.039617497473955154,294,,True,0.0,,
39.7400016784668,4328.3701171875,17.010000228881836,4865.299987792969,6526.199951171875,3.100000023841858,1.4000000059604645,-2.0999999344348907,-2273.5000610351562,154.0,253.0,,0.009686666536164337,0.9093315049353585,-5.0816053351740814e-05,False,4,92.0,False,4,2793.919921875,3969.070068359375,17.020000457763672,-3602.0001220703125,428.49998474121094,1.2999999523162842,1.0000000149011612,0.19999999552965164,256.3999938964844,255.0,128.0,,0.009510211073871186,3.024796729222611,-0.00010747555021731676,255.0,False,6,False,6,2180.06005859375,4639.6201171875,93.19999694824219,-1475.2000427246094,-7070.4998779296875,237.09999084472656,5652.0001220703125,-1081.9000244140625,-1697.8999328613281,1.0,1.130935757493182,-2.5846439219212645,-1.1968040621673288,21.84859275817871,0.039902299642562866,294,,True,0.0,,
86.94000244140625,4379.509765625,17.010000228881836,6267.1002197265625,5729.89990234375,3.100000023841858,0.5000000074505806,0.0,-2420.0999450683594,85.0,255.0,,0.009580425945745596,0.7108493793396575,-2.8899246427051357e-05,False,4,92.0,False,4,2793.919921875,3969.070068359375,17.020000457763672,-3602.0001220703125,428.49998474121094,1.2999999523162842,1.0000000149011612,0.19999999552965164,256.3999938964844,255.0,128.0,,0.009510211073871186,3.024796729222611,-0.00010747555021731676,255.0,False,6,False,6,2177.60009765625,4627.83984375,93.45999908447266,-1474.4000244140625,-7066.9000244140625,128.50000381469727,5652.0001220703125,-1081.9000244140625,-1697.8999328613281,1.0,1.1887500571945298,-2.7893603609183026,-1.3890389416821538,21.888328552246094,0.039735499769449234,294,,True,0.0,,
86.94000244140625,4379.509765625,17.010000228881836,6267.1002197265625,5729.89990234375,3.100000023841858,0.5000000074505806,0.0,-2420.0999450683594,0.0,255.0,,0.009580425945745596,0.7108493793396575,-2.8899246427051357e-05,False,4,92.0,False,4,2759.35009765625,3973.06005859375,17.020000457763672,-4582.300109863281,511.89998626708984,1.2999999523162842,-0.5999999865889549,0.29999999329447746,45.19999980926514,255.0,128.0,,0.009509447695786346,3.034079957307594,-8.487970581408381e-05,255.0,False,6,False,6,2170.219970703125,4592.5400390625,93.16000366210938,-1471.9999694824219,-7056.099853515625,-196.29999160766602,5652.0001220703125,-1081.9000244140625,-1697.8999328613281,1.0,1.2236789342337546,2.6350183273748304,-2.210897661084311,21.928327560424805,0.03999800235033035,294,,True,0.0,,
143.25,4423.580078125,17.010000228881836,6910.3997802734375,5173.0999755859375,3.0000001192092896,6.800000071525574,4.300000071525574,-346.89998626708984,0.0,255.0,,0.00956787592692568,0.5655715690672449,0.0002689431010640699,False,4,92.0,False,4,2759.35009765625,3973.06005859375,17.020000457763672,-4582.300109863281,511.89998626708984,1.2999999523162842,-0.5999999865889549,0.29999999329447746,45.19999980926514,255.0,128.0,,0.009509447695786346,3.034079957307594,-8.487970581408381e-05,255.0,False,6,False,6,2165.419921875,4569.41015625,93.19000244140625,-1431.0000610351562,-6894.69970703125,41.79999828338623,5678.3001708984375,-1112.2000122070312,-1587.1000671386719,1.0,1.1201013911426538,2.178100846761846,-2.645549522816467,21.967191696166992,0.038860999047756195,294,,True,0.0,,
143.25,4423.580078125,17.010000228881836,6910.3997802734375,5173.0999755859375,3.0000001192092896,6.800000071525574,4.300000071525574,-346.89998626708984,74.0,255.0,,0.00956787592692568,0.5655715690672449,0.0002689431010640699,False,4,92.0,False,4,2716.97998046875,3977.669921875,17.020000457763672,-5481.500244140625,588.4999847412109,1.2999999523162842,-0.5999999865889549,0.19999999552965164,8.399999737739563,255.0,128.0,,0.00951008617506808,3.0357548349895205,-6.614141723581964e-05,255.0,False,6,False,6,2160.679931640625,4546.5400390625,93.1500015258789,-1414.9000549316406,-6828.0999755859375,0.0,5687.9998779296875,-1121.500015258789,-1545.2999877929688,1.0,0.9668386371091983,1.9169561620924884,-2.885725298387162,22.006521224975586,0.039329301565885544,294,,True,0.0,,
191.2100067138672,4460.4599609375,17.010000228881836,4594.100036621094,3698.800048828125,3.100000023841858,-3.6000001430511475,0.0,1153.7999725341797,255.0,251.0,,0.00975131471037172,0.6278420665294334,0.0003808730094125514,False,4,92.0,False,4,2716.97998046875,3977.669921875,17.020000457763672,-5481.500244140625,588.4999847412109,1.2999999523162842,-0.5999999865889549,0.19999999552965164,8.399999737739563,255.0,128.0,,0.00951008617506808,3.0357548349895205,-6.614141723581964e-05,255.0,False,6,False,6,2153.679931640625,4512.75,93.1500015258789,-1386.3999938964844,-6706.9000244140625,0.0,5705.10009765625,-1136.2999725341797,-1469.7000122070312,1.0,0.7003439986085163,1.703753468275726,-3.068915231154842,22.045833587646484,0.0393126979470253,294,,True,0.0,,
191.2100067138672,4460.4599609375,17.010000228881836,4594.100036621094,3698.800048828125,3.100000023841858,-3.6000001430511475,0.0,1153.7999725341797,255.0,158.0,,0.00975131471037172,0.6278420665294334,0.0003808730094125514,False,4,92.0,False,4,2667.47998046875,3982.93994140625,17.020000457763672,-6305.4998779296875,669.4999694824219,1.2999999523162842,-0.5999999865889549,0.09999999776482582,1.5000000596046448,255.0,128.0,,0.009510665139345741,3.0360574317908458,-5.3927864112123985e-05,255.0,False,6,False,6,2146.830078125,4479.56005859375,93.1500015258789,-1358.5000610351562,-6585.7000732421875,0.0,5720.8001708984375,-1148.499984741211,-1397.4000549316406,1.0,0.4169419708155593,1.5820649297704454,3.1224057491693715,22.085336685180664,0.039504699409008026,294,,True,0.0,,
218.08999633789062,4483.8798828125,17.010000228881836,2335.399932861328,2266.1000061035156,3.100000023841858,-0.29999999329447746,-1.899999976158142,1039.4999694824219,255.0,155.0,,0.00981911430671938,0.7181521798899665,0.00010718323872867899,False,4,92.0,False,4,2667.47998046875,3982.93994140625,17.020000457763672,-6305.4998779296875,669.4999694824219,1.2999999523162842,-0.5999999865889549,0.09999999776482582,1.5000000596046448,255.0,128.0,,0.009510665139345741,3.0360574317908458,-5.3927864112123985e-05,255.0,False,6,False,6,2144.580078125,4468.64013671875,93.1500015258789,-1349.2999267578125,-6545.30029296875,0.0,5725.7000732421875,-1151.9999694824219,-1374.1000366210938,1.0,0.3206467327744882,1.551515437688685,3.1020849612648687,22.125307083129883,0.03996970131993294,293,,True,0.0,,
218.08999633789062,4483.8798828125,17.010000228881836,2335.399932861328,2266.1000061035156,3.100000023841858,-0.29999999329447746,-1.899999976158142,1039.4999694824219,255.0,159.0,,0.00981911430671938,0.7181521798899665,0.00010718323872867899,False,4,92.0,False,4,2611.43994140625,3988.8701171875,17.020000457763672,-7061.199951171875,747.9000091552734,1.2999999523162842,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009510666803145789,3.0361006637924963,-5.372233556506886e-05,255.0,False,6,False,6,2137.909912109375,4436.27001953125,93.1500015258789,-1322.2000122070312,-6424.0997314453125,0.0,5739.6002197265625,-1161.2999725341797,-1306.4999389648438,1.0,0.028675926784785824,1.4763075198156395,3.059840358313215,22.16452407836914,0.039217498153448105,293,,True,0.0,,
241.00999450683594,4509.740234375,17.010000228881836,2797.39990234375,3218.900146484375,2.5999999046325684,-0.9000000357627869,-3.6000001430511475,959.3000030517578,255.0,160.0,,0.009586362247424835,0.8361331865576136,1.4372795145557818e-05,False,4,92.0,False,4,2611.43994140625,3988.8701171875,17.020000457763672,-7061.199951171875,747.9000091552734,1.2999999523162842,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009510666803145789,3.0361006637924963,-5.372233556506886e-05,255.0,False,6,False,6,2132.4599609375,4409.75,93.1500015258789,-1300.0,-6323.0999755859375,0.0,5750.3997802734375,-1167.699966430664,-1252.5,1.0,-0.21688642363540594,1.4243553668500155,3.040249841387015,22.203533172607422,0.03901030123233795,293,,True,0.0,,
241.00999450683594,4509.740234375,17.010000228881836,2797.39990234375,3218.900146484375,2.5999999046325684,-0.9000000357627869,-3.6000001430511475,959.3000030517578,255.0,128.0,,0.009586362247424835,0.8361331865576136,1.4372795145557818e-05,False,4,92.0,False,4,2542.8701171875,3996.1298828125,17.020000457763672,-7820.3997802734375,828.0000305175781,1.2999999523162842,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009510666803145789,3.0361006637924963,-5.372233556506886e-05,255.0,False,6,False,6,2126.030029296875,4378.47998046875,93.1500015258789,-1273.6000061035156,-6201.9000244140625,0.0,5762.2998046875,-1173.7999725341797,-1190.5000305175781,1.0,-0.5130038391246579,1.3653741592679296,3.0325008396909956,22.24290657043457,0.039374399930238724,293,,True,0.0,,
241.00999450683594,4509.740234375,17.010000228881836,2797.39990234375,3218.900146484375,2.5999999046325684,-0.9000000357627869,-3.6000001430511475,959.3000030517578,254.0,39.0,,0.009586362247424835,0.8361331865576136,1.4372795145557818e-05,False,4,92.0,False,4,2542.8701171875,3996.1298828125,17.020000457763672,-7820.3997802734375,828.0000305175781,1.2999999523162842,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009510666803145789,3.0361006637924963,-5.372233556506886e-05,255.0,False,6,False,6,2123.919921875,4368.2001953125,93.1500015258789,-1265.0,-6161.5997314453125,0.0,5765.999755859375,-1175.5999755859375,-1170.5000305175781,1.0,-0.611885836783469,1.3446910808449346,3.0342053188929525,22.283931732177734,0.041025400161743164,293,,True,0.0,,
266.6000061035156,4540.35009765625,17.010000228881836,3247.39990234375,4058.2998657226562,2.5999999046325684,0.7000000029802322,0.0,581.3000106811523,128.0,0.0,,0.00952761297276307,0.8925993536861629,-7.602084921526908e-05,False,4,92.0,False,4,2474.10009765625,4003.5,17.020000457763672,-8764.199829101562,997.5,-0.3999999910593033,0.7999999821186066,-0.19999999552965164,-190.10000228881836,255.0,99.0,,0.00951059339337934,3.033647840149327,-6.538633180874544e-05,251.64034414035018,True,6,False,6,2115.610107421875,4327.72998046875,93.1500015258789,-1230.5999755859375,-6000.8001708984375,0.0,5779.89990234375,-1181.2999725341797,-1093.7000274658203,1.0,-1.0068217002237563,1.234069786376951,3.080048508618035,22.322986602783203,0.039055999368429184,293,,True,0.0,,
266.6000061035156,4540.35009765625,17.010000228881836,3247.39990234375,4058.2998657226562,2.5999999046325684,0.7000000029802322,0.0,581.3000106811523,128.0,0.0,,0.00952761297276307,0.8925993536861629,-7.602084921526908e-05,False,4,92.0,False,4,2474.10009765625,4003.5,17.020000457763672,-8764.199829101562,997.5,-0.3999999910593033,0.7999999821186066,-0.19999999552965164,-190.10000228881836,255.0,99.0,,0.00951059339337934,3.033647840149327,-6.538633180874544e-05,248.10095496075127,True,6,False,6,2111.550048828125,4307.89990234375,93.1500015258789,-1213.7000274658203,-5920.3997802734375,0.0,5786.300048828125,-1183.499984741211,-1057.0999908447266,1.0,-1.2018410417270449,1.123026440323792,-3.1196509685912246,22.3641300201416,0.04114539921283722,293,,True,0.0,,
295.6600036621094,4577.6298828125,17.010000228881836,3718.0999755859375,4770.199890136719,2.5999999046325684,-0.29999999329447746,-0.5000000074505806,55.900001525878906,128.0,0.0,,0.009503139258054889,0.9222378163130976,-0.00010364827630304753,False,4,92.0,False,4,2474.10009765625,4003.5,17.020000457763672,-8764.199829101562,997.5,-0.3999999910593033,0.7999999821186066,-0.19999999552965164,-190.10000228881836,255.0,99.0,,0.00951059339337934,3.033647840149327,-6.538633180874544e-05,244.80399998285435,True,6,False,6,2109.5400390625,4298.080078125,93.1500015258789,-1205.2999877929688,-5880.2001953125,0.0,5789.2999267578125,-1184.4999694824219,-1039.1999816894531,1.0,-1.2968521523724093,1.0175984210979068,-3.027147155256953,22.402456283569336,0.03832710161805153,293,,True,0.0,,
295.6600036621094,4577.6298828125,17.010000228881836,3718.0999755859375,4770.199890136719,2.5999999046325684,-0.29999999329447746,-0.5000000074505806,55.900001525878906,128.0,0.0,,0.009503139258054889,0.9222378163130976,-0.00010364827630304753,False,4,92.0,False,4,2396.260009765625,4017.260009765625,17.020000457763672,-9795.2001953125,2208.5000610351562,-0.5000000074505806,-0.19999999552965164,-0.19999999552965164,-1905.5999755859375,255.0,0.0,,0.009522674456233554,2.92077819149421,-0.00032290565171600393,241.3927396394873,True,6,False,6,2101.6298828125,4259.47998046875,93.1500015258789,-1171.6999816894531,-5719.4000244140625,0.0,5800.5999755859375,-1187.6000213623047,-970.6999969482422,1.0,-1.3953773694383291,-1.1835838136550296,-0.8737565831359729,22.44211196899414,0.039655901491642,293,,True,0.0,,
329.45001220703125,4616.2099609375,17.010000228881836,4158.500061035156,4290.5999755859375,3.100000023841858,-0.9000000357627869,0.5000000074505806,-1513.3000183105469,128.0,0.0,,0.009558902809364726,0.8439429474611656,-0.0002561413130594157,False,4,92.0,False,4,2396.260009765625,4017.260009765625,17.020000457763672,-9795.2001953125,2208.5000610351562,-0.5000000074505806,-0.19999999552965164,-0.19999999552965164,-1905.5999755859375,255.0,0.0,,0.009522674456233554,2.92077819149421,-0.00032290565171600393,238.0144429078666,True,6,False,6,2097.760009765625,4240.580078125,93.1500015258789,-1154.8999786376953,-5639.0997314453125,0.0,5805.7000732421875,-1188.7999725341797,-938.0999755859375,1.0,-1.211598179151981,-1.516095533932328,-0.5636942834937302,22.48138427734375,0.039272699505090714,293,,True,0.0,,
329.45001220703125,4616.2099609375,17.010000228881836,4158.500061035156,4290.5999755859375,3.100000023841858,-0.9000000357627869,0.5000000074505806,-1513.3000183105469,128.0,1.0,,0.009558902809364726,0.8439429474611656,-0.0002561413130594157,False,4,92.0,False,4,2310.919921875,4042.56005859375,17.020000457763672,-10618.599853515625,3614.89990234375,-1.0999999940395355,-7.699999809265137,2.5999999046325684,-1223.1999969482422,255.0,128.0,,0.009541438813990714,2.764960683942755,1.0454684138272523e-05,234.60311398711255,True,6,False,6,2095.840087890625,4231.22998046875,93.1500015258789,-1146.6999816894531,-5599.0997314453125,0.0,5808.0999755859375,-1189.3000030517578,-922.2000122070312,1.0,-1.1143982366481704,-1.5827981373936362,-0.5080816654426794,22.521041870117188,0.03965669870376587,293,,True,0.0,,
364.6700134277344,4647.81005859375,17.010000228881836,4271.7999267578125,3370.7998657226562,3.100000023841858,1.0000000149011612,1.2999999523162842,-1862.5999450683594,128.0,128.0,,0.00961227216994719,0.6973653042631579,-0.00015064636778404513,False,4,92.0,False,4,2310.919921875,4042.56005859375,17.020000457763672,-10618.599853515625,3614.89990234375,-1.0999999940395355,-7.699999809265137,2.5999999046325684,-1223.1999969482422,255.0,128.0,,0.009541438813990714,2.764960683942755,1.0454684138272523e-05,231.25051166421622,True,6,False,6,2090.169921875,4203.580078125,93.1500015258789,-1122.0999908447266,-5479.0997314453125,0.0,5815.0,-1190.6999969482422,-875.9999847412109,1.0,-0.8178825566042065,-1.6879172223096466,-0.4363793715834625,22.560014724731445,0.03897400200366974,293,,True,0.0,,
364.6700134277344,4647.81005859375,17.010000228881836,4271.7999267578125,3370.7998657226562,3.100000023841858,1.0000000149011612,1.2999999523162842,-1862.5999450683594,128.0,128.0,,0.00961227216994719,0.6973653042631579,-0.00015064636778404513,False,4,92.0,False,4,2218.010009765625,4075.10009765625,17.020000457763672,-11637.2998046875,3941.6000366210938,-1.0000000149011612,-1.5000000596046448,0.5999999865889549,1383.9999389648438,255.0,255.0,,0.009541820957024423,2.789495262414274,0.0005656452545285928,231.0,False,6,False,6,2074.929931640625,4182.080078125,97.63999938964844,-14837.2998046875,5620.5999755859375,5513.900146484375,5849.000244140625,1068.0000305175781,-804.8999786376953,0.0,-0.5114775279055868,-1.7324758880967375,-0.4408001913526181,22.600353240966797,0.04033700004220009,293,,True,0.0,,
400.42999267578125,4671.509765625,17.010000228881836,4279.700012207031,2417.2000122070312,3.0000001192092896,0.7999999821186066,0.5999999865889549,-1856.6000366210938,128.0,128.0,,0.009633899027286907,0.5412974081545958,-7.593383932098609e-05,False,4,92.0,False,4,2218.010009765625,4075.10009765625,17.020000457763672,-11637.2998046875,3941.6000366210938,-1.0000000149011612,-1.5000000596046448,0.5999999865889549,1383.9999389648438,255.0,255.0,,0.009541820957024423,2.789495262414274,0.0005656452545285928,231.0,False,6,False,6,2024.9100341796875,4201.10986328125,115.91999816894531,-14822.099609375,5614.6002197265625,5291.500244140625,5849.000244140625,1068.0000305175781,-804.8999786376953,0.0,-0.324612190073483,-1.7298587623193655,-0.5132121188199282,22.63868522644043,0.03833309933543205,293,,True,0.0,,
400.42999267578125,4671.509765625,17.010000228881836,4279.700012207031,2417.2000122070312,3.0000001192092896,0.7999999821186066,0.5999999865889549,-1856.6000366210938,128.0,128.0,,0.009633899027286907,0.5412974081545958,-7.593383932098609e-05,False,4,92.0,False,5,2130.449951171875,4100.5400390625,16.420000076293945,-10603.499755859375,2911.0000610351562,95.39999961853027,202.80000686645508,-220.59999465942383,1444.7000122070312,255.0,255.0,,0.0001420216254166364,2.8396152535654973,0.017969969348814036,231.0,False,6,False,6,1950.8599853515625,4229.16015625,141.39999389648438,-14799.300537109375,5605.5999755859375,4958.399963378906,5849.000244140625,1068.0000305175781,-804.8999786376953,0.0,-0.04515215633074609,-1.7511852516573563,-0.6166657466554614,22.677566528320312,0.03888069838285446,293,,True,0.0,,
438.0299987792969,4691.2998046875,17.010000228881836,3933.599853515625,2002.4000549316406,2.7000001072883606,1.0000000149011612,0.5000000074505806,-424.90001678466797,128.0,128.0,,0.009653904068776128,0.44325479357619024,0.0001789461989544497,False,4,92.0,False,5,2130.449951171875,4100.5400390625,16.420000076293945,-10603.499755859375,2911.0000610351562,95.39999961853027,202.80000686645508,-220.59999465942383,1444.7000122070312,255.0,255.0,,0.0001420216254166364,2.8396152535654973,0.017969969348814036,231.0,False,6,False,6,1913.8800048828125,4243.169921875,153.52000427246094,-14787.900390625,5601.099853515625,4792.0001220703125,5849.000244140625,1068.0000305175781,-804.8999786376953,0.0,0.0933637861973009,-1.7726555926574195,-0.6706291982873729,22.71849250793457,0.040923599153757095,293,,True,0.0,,
438.0299987792969,4691.2998046875,17.010000228881836,3933.599853515625,2002.4000549316406,2.7000001072883606,1.0000000149011612,0.5000000074505806,-424.90001678466797,128.0,73.0,,0.009653904068776128,0.44325479357619024,0.0001789461989544497,False,4,92.0,False,5,2030.3299560546875,4122.009765625,16.920000076293945,-11181.199951171875,1688.3000183105469,26.30000114440918,69.6999979019165,-48.499999046325684,2156.1000061035156,255.0,255.0,,0.007914255388721855,3.0162185908872177,0.003714078756855228,231.0,False,6,False,6,1864.6199951171875,4261.830078125,169.02999877929688,-14772.7001953125,5595.10009765625,4570.400085449219,5849.000244140625,1068.0000305175781,-804.8999786376953,0.0,0.2757548589131686,-1.8141264709248601,-0.7496293734018076,22.756866455078125,0.03837340325117111,293,,True,0.0,,
469.3800048828125,4706.52001953125,27.079999923706055,3624.1000366210938,1706.9000244140625,3080.10009765625,-0.3999999910593033,0.9000000357627869,-86.89999580383301,128.0,94.0,,0.009666966086622592,0.42725368063926367,0.00014845705408036525,False,4,92.0,False,6,2030.3299560546875,4122.009765625,16.920000076293945,-11181.199951171875,1688.3000183105469,26.30000114440918,69.6999979019165,-48.499999046325684,2156.1000061035156,255.0,255.0,,0.007914255388721855,3.0162185908872177,0.003714078756855228,231.0,False,6,False,6,1766.25,4299.08984375,197.83999633789062,-14742.2998046875,5583.0999755859375,4127.799987792969,5849.000244140625,1068.0000305175781,-804.8999786376953,0.0,0.6254301596313621,-1.9612681877494398,-0.9587528321628886,22.810163497924805,0.05329829826951027,293,,True,0.0,,
469.3800048828125,4706.52001953125,27.079999923706055,3624.1000366210938,1706.9000244140625,3080.10009765625,-0.3999999910593033,0.9000000357627869,-86.89999580383301,128.0,128.0,,0.009666966086622592,0.42725368063926367,0.00014845705408036525,False,4,92.0,False,6,1935.27001953125,4130.169921875,17.010000228881836,-11573.699951171875,562.5,3.700000047683716,20.399999618530273,-6.899999976158142,697.5,255.0,93.0,,0.009358189383113532,-3.134129191207392,0.0005042783598329905,255.0,False,6,False,6,1717.1400146484375,4317.68994140625,211.13999938964844,-14727.099609375,5577.1002197265625,3906.9000244140625,5849.000244140625,1068.0000305175781,-804.8999786376953,0.0,0.7853949071218286,-2.0886241166149926,-1.1130029105531023,22.8507137298584,0.04055029898881912,293,,True,0.0,,
499.0199890136719,4720.39013671875,55.220001220703125,3557.9998779296875,1662.7999877929688,3671.7999267578125,151.09999656677246,-340.9000015258789,-332.59998321533203,128.0,95.0,,-0.0010382917269537504,0.41471407460917137,0.00013990116565909677,False,4,92.0,False,6,1935.27001953125,4130.169921875,17.010000228881836,-11573.699951171875,562.5,3.700000047683716,20.399999618530273,-6.899999976158142,697.5,255.0,93.0,,0.009358189383113532,-3.134129191207392,0.0005042783598329905,251.39411607096272,True,6,False,6,1668.0799560546875,4336.27001953125,223.6999969482422,-14711.8994140625,5571.099853515625,3686.099853515625,5849.000244140625,1068.0000305175781,-804.8999786376953,0.0,0.9250788656999293,-2.2787680086629636,-1.328403632313545,22.89263343811035,0.041918400675058365,293,,True,0.0,,
499.0199890136719,4720.39013671875,55.220001220703125,3557.9998779296875,1662.7999877929688,3671.7999267578125,151.09999656677246,-340.9000015258789,-332.59998321533203,155.0,49.0,,-0.0010382917269537504,0.41471407460917137,0.00013990116565909677,False,4,92.0,False,6,1836.719970703125,4135.47021484375,17.010000228881836,-12209.89990234375,878.8999938964844,0.7999999821186066,1.7000000178813934,-0.29999999329447746,-1622.7000427246094,255.0,0.0,,0.009537633945702373,3.08321561459964,-0.00033783932914430674,247.83483015593663,True,6,False,6,1594.5899658203125,4364.10986328125,241.1699981689453,-14689.100341796875,5562.1002197265625,3355.4998779296875,5849.000244140625,1068.0000305175781,-804.8999786376953,0.0,1.0592220953107374,-2.7341626927189364,-1.81990079459286,22.934009552001953,0.04137669876217842,293,,True,0.0,,33.0
528.6199951171875,4734.2900390625,84.3499984741211,3557.9000854492188,1662.7000427246094,3251.300048828125,471.50001525878906,-1106.9000244140625,-436.1000061035156,223.0,45.0,,-0.066581019926546,0.378425585523255,0.0012097996982874365,False,4,92.0,False,6,1836.719970703125,4135.47021484375,17.010000228881836,-12209.89990234375,878.8999938964844,0.7999999821186066,1.7000000178813934,-0.29999999329447746,-1622.7000427246094,255.0,0.0,,0.009537633945702373,3.08321561459964,-0.00033783932914430674,244.26694194475812,True,6,False,6,1545.6600341796875,4382.6298828125,251.88999938964844,-14673.900146484375,5556.099853515625,3135.4000854492188,5849.000244140625,1068.0000305175781,-804.8999786376953,0.0,1.0660955286853926,-3.1198042211540806,-2.2291463525308495,22.97548484802246,0.04147670045495033,293,,True,0.0,,
528.6199951171875,4734.2900390625,84.3499984741211,3557.9000854492188,1662.7000427246094,3251.300048828125,471.50001525878906,-1106.9000244140625,-436.1000061035156,255.0,41.0,,-0.066581019926546,0.378425585523255,0.0012097996982874365,False,4,92.0,False,6,1731.0999755859375,4149.1298828125,17.010000228881836,-12980.10009765625,2424.7999572753906,0.7000000029802322,-2.0999999344348907,0.09999999776482582,-2112.4000549316406,255.0,0.0,,0.009555944622980027,2.9201707217989843,-0.00022094569584288627,240.557625691096,True,6,False,6,1472.3499755859375,4410.39013671875,266.6099853515625,-14651.099853515625,5547.5,2805.5999755859375,5849.000244140625,1068.0000305175781,-804.8999786376953,0.0,0.9470554829565787,2.683230466805115,-2.745227716001514,23.018606185913086,0.04312080144882202,293,,True,0.0,,
558.25,4748.18994140625,108.94999694824219,3561.199951171875,1663.699951171875,2709.89990234375,849.4000244140625,-1982.7999877929688,-764.8000335693359,255.0,40.0,,-0.21206381611659803,0.32840213239534055,0.008235194652181857,False,4,88.47834832950305,True,6,1731.0999755859375,4149.1298828125,17.010000228881836,-12980.10009765625,2424.7999572753906,0.7000000029802322,-2.0999999344348907,0.09999999776482582,-2112.4000549316406,255.0,0.0,,0.009555944622980027,2.9201707217989843,-0.00022094569584288627,237.03597402059904,True,6,False,6,1423.5400390625,4428.8701171875,275.510009765625,-14635.899658203125,5541.9000244140625,2586.0000610351562,5849.000244140625,1068.0000305175781,-804.8999786376953,0.0,0.8124784679504847,2.478758608846215,-2.974729041290914,23.059545516967773,0.040939200669527054,293,,True,0.0,,
